algorithm,init_cross,Compacidad ($f_1$ min),Tolerancia Real ($f_2$ max),Disimilitud ($f_3$ max) / $f_1$,Varianza ($f_4$ min) / $f_1^2$
SMSEMOA,greedy_multi+2P,0.0,0.0,0.9972667638483963,0.5172204455055058
SMSEMOA,greedy_multi+2P,0.006666666666666667,0.0,0.9982142857142856,0.44410855278304756
SMSEMOA,greedy_multi+2P,0.006666666666666667,0.0,0.9941326530612241,0.3583093742411348
SMSEMOA,greedy_multi+2P,0.03111111111111111,0.039603960396039604,0.984754616132167,0.1389269881247944
SMSEMOA,greedy_multi+2P,0.011111111111111112,0.0,0.9158163265306122,0.2800891054057309
SMSEMOA,greedy_multi+2P,0.04666666666666667,0.04950495049504951,0.9665634110787172,0.10666216440064608
SMSEMOA,greedy_multi+2P,0.017777777777777778,0.0,0.9970238095238091,0.2794318224743765
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.04950495049504951,0.9412202380952379,0.1132963708012186
SMSEMOA,greedy_multi+2P,0.024444444444444446,0.009900990099009901,0.9924886621315189,0.20015038362318655
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.9853039041703637,0.12488377395248675
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9445153061224488,0.11394444299316209
SMSEMOA,greedy_multi+2P,0.04,0.039603960396039604,0.9865816326530611,0.11852283764787469
SMSEMOA,greedy_multi+2P,0.044444444444444446,0.04950495049504951,0.9355158730158729,0.10249548243466342
SMSEMOA,greedy_multi+2P,0.04,0.039603960396039604,0.986173469387755,0.11758662152346466
SMSEMOA,greedy_multi+2P,0.04666666666666667,0.04950495049504951,0.9521683673469388,0.10473597551886298
SMSEMOA,greedy_multi+2P,0.03333333333333333,0.0297029702970297,0.9860853432282002,0.13093934241099173
SMSEMOA,greedy_multi+2P,0.04,0.04950495049504951,0.9632142857142856,0.11234472036226717
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.9857475598935224,0.12516862153677732
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.0297029702970297,0.9898513753327415,0.12892884275639185
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9902210884353737,0.12833044089528778
SMSEMOA,greedy_multi+2P,0.04,0.039603960396039604,0.9869897959183671,0.12164035996892146
SMSEMOA,greedy_multi+2P,0.044444444444444446,0.0594059405940594,0.9811507936507936,0.11128300612688023
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.0297029702970297,0.98674578527063,0.1268637891847841
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.9792036379769297,0.12246547189641362
SMSEMOA,greedy_multi+2P,0.04,0.039603960396039604,0.9493367346938776,0.11177741981481415
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.945707630878438,0.11933013735019998
SMSEMOA,greedy_multi+2P,0.028888888888888888,0.019801980198019802,0.9329081632653059,0.1376737961451428
SMSEMOA,greedy_multi+2P,0.017777777777777778,0.009900990099009901,0.9915816326530612,0.2146944977725914
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.0297029702970297,0.9462622005323867,0.1191231977741603
SMSEMOA,greedy_multi+2P,0.04,0.04950495049504951,0.9436224489795916,0.10969298490642074
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9407950680272109,0.1123972092018787
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.0297029702970297,0.9865008503401358,0.12220638221249804
SMSEMOA,greedy_multi+2P,0.03333333333333333,0.039603960396039604,0.9786641929499068,0.12844469508133505
SMSEMOA,greedy_multi+2P,0.04666666666666667,0.04950495049504951,0.9193695335276966,0.09881381441607653
SMSEMOA,greedy_multi+2P,0.02,0.009900990099009901,0.9856505102040816,0.18790697008825827
SMSEMOA,greedy_multi+2P,0.04,0.04950495049504951,0.9628061224489795,0.11180945233345169
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9872448979591836,0.12370047227900344
SMSEMOA,greedy_multi+2P,0.042222222222222223,0.039603960396039604,0.9647762951334378,0.10970571864064804
SMSEMOA,greedy_multi+2P,0.022222222222222223,0.009900990099009901,0.93734993997599,0.17552754622123223
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9417517006802721,0.11309355570937935
SMSEMOA,greedy_multi+2P,0.042222222222222223,0.04950495049504951,0.9642857142857142,0.10858501928959252
SMSEMOA,greedy_multi+2P,0.044444444444444446,0.04950495049504951,0.9500661375661373,0.10403969668435346
SMSEMOA,greedy_multi+2P,0.03333333333333333,0.0297029702970297,0.9813311688311687,0.1292256461863662
SMSEMOA,greedy_multi+2P,0.022222222222222223,0.019801980198019802,0.9859693877551019,0.17564400766254434
SMSEMOA,greedy_multi+2P,0.042222222222222223,0.04950495049504951,0.9808673469387754,0.11223952034905758
SMSEMOA,greedy_multi+2P,0.044444444444444446,0.04950495049504951,0.9652777777777777,0.10574668062840734
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9801232993197277,0.11881273980647336
SMSEMOA,greedy_multi+2P,0.042222222222222223,0.04950495049504951,0.9870486656200939,0.11849045280060208
SMSEMOA,greedy_multi+2P,0.04,0.039603960396039604,0.9805612244897958,0.11580051845983684
SMSEMOA,greedy_multi+2P,0.03111111111111111,0.0297029702970297,0.9853620019436344,0.1357403590055223
SMSEMOA,greedy_multi+2P,0.02,0.019801980198019802,0.9824617346938774,0.19765418406429955
SMSEMOA,greedy_multi+2P,0.03333333333333333,0.0297029702970297,0.989216141001855,0.13274221168679107
SMSEMOA,greedy_multi+2P,0.02,0.009900990099009901,0.9918686224489794,0.20639961678998586
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.962159863945578,0.11574318596849985
SMSEMOA,greedy_multi+2P,0.022222222222222223,0.009900990099009901,0.9365996398559421,0.17411239747910368
SMSEMOA,greedy_multi+2P,0.02,0.019801980198019802,0.9928252551020406,0.20951872526231954
SMSEMOA,greedy_multi+2P,0.044444444444444446,0.04950495049504951,0.9504440665154948,0.10474178713577662
SMSEMOA,greedy_multi+2P,0.015555555555555555,0.0,0.9918002915451894,0.23661541052591056
SMSEMOA,greedy_multi+2P,0.03777777777777778,0.039603960396039604,0.9286777210884353,0.11210554838058008
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.9861912156166812,0.12617454670286674
SMSEMOA,greedy_multi+2P,0.02,0.019801980198019802,0.9893176020408162,0.20808006670337395
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.9906277728482695,0.1474331716778265
SMSEMOA,greedy_multi+2P,0.015555555555555555,0.0,0.9600947521865886,0.21942626575775592
SMSEMOA,greedy_multi+2P,0.028888888888888888,0.0297029702970297,0.9891581632653059,0.14401619493965703
SMSEMOA,greedy_multi+2P,0.035555555555555556,0.0297029702970297,0.986302129547471,0.12565254705004406
SMSEMOA,greedy_multi+2P,0.02666666666666667,0.019801980198019802,0.9922798066595057,0.17289364056577639
SMSEMOA,greedy_multi+2P,0.03111111111111111,0.0297029702970297,0.9892492711370259,0.13735537173489198
SMSEMOA,greedy_multi+2P,0.03111111111111111,0.0297029702970297,0.9897351797861998,0.13831091362270534
SMSEMOA,greedy_multi+2P,0.042222222222222223,0.04950495049504951,0.9450549450549449,0.1062319172738845
SMSEMOA,greedy_multi+2P,0.008888888888888889,0.0,0.9926948051948049,0.332189205744582
SMSEMOA,greedy_multi+2P,0.015555555555555555,0.009900990099009901,0.9938046647230317,0.2381899533587947
SMSEMOA,greedy_multi+2P,0.03333333333333333,0.0297029702970297,0.9664888682745825,0.12805225872083034
