algorithm,init_cross,Compacidad ($f_1$ min),Tolerancia Real ($f_2$ max),Disimilitud ($f_3$ max) / $f_1$,Varianza ($f_4$ min) / $f_1^2$
NSGA2,greedy_ting+HUX,0.8933333333333333,0.8613861386138614,0.5381686293099146,0.018003937722717047
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,1.0,0.40641799555656877
NSGA2,greedy_ting+HUX,0.051111111111111114,0.0,0.0,0.019995434983706862
NSGA2,greedy_ting+HUX,0.0044444444444444444,0.0,0.9978741496598638,0.3840122608908213
NSGA2,greedy_ting+HUX,0.03111111111111111,0.0,0.350279397473275,0.08166002169593936
NSGA2,greedy_ting+HUX,0.28444444444444444,0.21782178217821782,0.36053476946334084,0.0011150116322553008
NSGA2,greedy_ting+HUX,0.8933333333333333,0.8613861386138614,0.5357735392445486,0.01742924092116178
NSGA2,greedy_ting+HUX,0.02666666666666667,0.0297029702970297,0.9553571428571426,0.17476196437091465
NSGA2,greedy_ting+HUX,0.0044444444444444444,0.0,0.9990079365079362,0.40207795566980703
NSGA2,greedy_ting+HUX,0.017777777777777778,0.019801980198019802,0.9764455782312921,0.21302092547995008
NSGA2,greedy_ting+HUX,0.7377777777777778,0.7326732673267327,0.5411662452591655,0.01650561248581506
NSGA2,greedy_ting+HUX,0.08444444444444445,0.07920792079207921,0.8110260770975055,0.09911102436875935
NSGA2,greedy_ting+HUX,0.7666666666666667,0.7425742574257426,0.5593619550092764,0.01790938935299018
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.8698979591836731,0.3056954546183417
NSGA2,greedy_ting+HUX,0.15555555555555556,0.12871287128712872,0.7364994699178371,0.0713864381796026
NSGA2,greedy_ting+HUX,0.028888888888888888,0.0,0.23010204081632654,0.0745767705590559
NSGA2,greedy_ting+HUX,0.7533333333333333,0.7524752475247525,0.5670417010734928,0.018257397605360295
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.9989795918367345,0.384162552128079
NSGA2,greedy_ting+HUX,0.015555555555555555,0.009900990099009901,0.9112609329446063,0.22309754673136203
NSGA2,greedy_ting+HUX,0.25555555555555554,0.1782178217821782,0.32826614252258274,0.0016087512056558912
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.9971938775510201,0.341115107443881
NSGA2,greedy_ting+HUX,0.05555555555555555,0.04950495049504951,0.7661830357142857,0.12501797148851113
NSGA2,greedy_ting+HUX,0.17333333333333334,0.15841584158415842,0.7071278511404562,0.055283723430911993
NSGA2,greedy_ting+HUX,0.051111111111111114,0.039603960396039604,0.7960034013605439,0.11737874328707998
NSGA2,greedy_ting+HUX,0.044444444444444446,0.039603960396039604,0.855772864701436,0.13968053835038668
NSGA2,greedy_ting+HUX,0.0044444444444444444,0.0,0.9159580498866211,0.36837985281029495
NSGA2,greedy_ting+HUX,0.042222222222222223,0.0,0.211734693877551,0.05820800519879931
NSGA2,greedy_ting+HUX,0.044444444444444446,0.0,0.027541572184429316,0.03019602002132215
NSGA2,greedy_ting+HUX,0.07333333333333333,0.04950495049504951,0.716454081632653,0.08780840952007825
NSGA2,greedy_ting+HUX,0.6044444444444445,0.594059405940594,0.5469287177236485,0.01684821524328957
NSGA2,greedy_ting+HUX,0.39111111111111113,0.297029702970297,0.4314360990297758,0.00783766623352949
NSGA2,greedy_ting+HUX,0.7244444444444444,0.7128712871287128,0.5474083777655204,0.015943923857391507
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.9280612244897959,0.32555039347989756
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.9931122448979588,0.3316678356430264
NSGA2,greedy_ting+HUX,0.24444444444444444,0.19801980198019803,0.45080019187162024,0.019421101553628035
NSGA2,greedy_ting+HUX,0.18444444444444444,0.16831683168316833,0.6517006802721086,0.03749926635653368
NSGA2,greedy_ting+HUX,0.5555555555555556,0.5445544554455446,0.5663215675375206,0.021926026207062323
NSGA2,greedy_ting+HUX,0.7133333333333334,0.693069306930693,0.5379386510701841,0.014675843332987291
NSGA2,greedy_ting+HUX,0.04666666666666667,0.0297029702970297,0.6787536443148686,0.10461090092218547
NSGA2,greedy_ting+HUX,0.22444444444444445,0.13861386138613863,0.35045823885109595,0.004521450447704584
NSGA2,greedy_ting+HUX,0.02,0.009900990099009901,0.971301020408163,0.20750057027556346
NSGA2,greedy_ting+HUX,0.27111111111111114,0.26732673267326734,0.6220831355798131,0.03337898690233879
NSGA2,greedy_ting+HUX,0.04666666666666667,0.0297029702970297,0.917182944606414,0.14730062948422087
NSGA2,greedy_ting+HUX,0.1688888888888889,0.10891089108910891,0.2743268994344726,0.0073437256266433125
NSGA2,greedy_ting+HUX,0.5866666666666667,0.49504950495049505,0.5541974169741696,0.016873785477640117
NSGA2,greedy_ting+HUX,0.6755555555555556,0.6732673267326733,0.5540348776166414,0.015708950407042052
NSGA2,greedy_ting+HUX,0.8644444444444445,0.8415841584158416,0.5407390228818799,0.01718141702176023
NSGA2,greedy_ting+HUX,0.006666666666666667,0.0,0.9974489795918364,0.3494084300056496
NSGA2,greedy_ting+HUX,0.3111111111111111,0.3069306930693069,0.6288785922532277,0.03158243961069449
NSGA2,greedy_ting+HUX,0.24888888888888888,0.2376237623762376,0.6911228777225176,0.044206019078181905
NSGA2,greedy_ting+HUX,0.008888888888888889,0.0,0.8224721706864565,0.2776426748024355
NSGA2,greedy_ting+HUX,0.03777777777777778,0.0,0.19897959183673472,0.05852158283258904
NSGA2,greedy_ting+HUX,0.26666666666666666,0.24752475247524752,0.6423851036477582,0.03564879811220037
NSGA2,greedy_ting+HUX,0.6266666666666667,0.5544554455445545,0.573516171174352,0.01876205599593861
NSGA2,greedy_ting+HUX,0.02,0.019801980198019802,0.9641262755102039,0.20182862679400917
NSGA2,greedy_ting+HUX,0.8777777777777778,0.8514851485148515,0.5416285917352015,0.01736182691339175
NSGA2,greedy_ting+HUX,0.5644444444444444,0.504950495049505,0.5181747986550941,0.012910493794556844
NSGA2,greedy_ting+HUX,0.07777777777777778,0.06930693069306931,0.7787293488824101,0.09445382729847197
NSGA2,greedy_ting+HUX,0.04666666666666667,0.0,0.06587099125364428,0.024987758853897604
NSGA2,greedy_ting+HUX,0.008888888888888889,0.0,0.9938543599257882,0.3142847557755345
NSGA2,greedy_ting+HUX,0.7977777777777778,0.7920792079207921,0.5421197167391546,0.01571799224178215
NSGA2,greedy_ting+HUX,0.8422222222222222,0.8316831683168316,0.5434136089669028,0.01662300946719216
NSGA2,greedy_ting+HUX,0.7466666666666667,0.7227722772277227,0.537822782174094,0.0144904867503665
NSGA2,greedy_ting+HUX,0.07111111111111111,0.0594059405940594,0.822180795395081,0.1079933080751806
NSGA2,greedy_ting+HUX,0.1288888888888889,0.0594059405940594,0.25402276295133436,0.012345708547807494
NSGA2,greedy_ting+HUX,0.6422222222222222,0.5544554455445545,0.5123241864313293,0.01280030971577389
NSGA2,greedy_ting+HUX,0.5688888888888889,0.5445544554455446,0.5149908822844728,0.01097600634395216
NSGA2,greedy_ting+HUX,0.057777777777777775,0.009900990099009901,0.03768552875695733,0.0192528434442706
NSGA2,greedy_ting+HUX,0.6666666666666666,0.6435643564356436,0.5747482217642756,0.017872394621914704
NSGA2,greedy_ting+HUX,0.2311111111111111,0.2079207920792079,0.6466147269718697,0.03328698500152948
NSGA2,greedy_ting+HUX,0.6977777777777778,0.6534653465346535,0.5275406891728653,0.015347403874385768
NSGA2,greedy_ting+HUX,0.024444444444444446,0.0,0.5311791383219954,0.1347020535331867
NSGA2,greedy_ting+HUX,0.042222222222222223,0.0,0.1385400313971743,0.04569236963424716
NSGA2,greedy_ting+HUX,0.0044444444444444444,0.0,0.996740362811791,0.37941046395240696
NSGA2,greedy_ting+HUX,0.04888888888888889,0.0,0.08932969739619988,0.024271532001909995
NSGA2,greedy_ting+HUX,0.21333333333333335,0.18811881188118812,0.5942515355656826,0.0413282515096518
