Compacidad,Tolerancia,Hamming,Balance
7.0,0.0,0.5067122593718338,0.03270208698388028
13.0,1.0,0.508456082924168,0.016998031780216534
11.0,0.0,0.47421018697614437,0.019659016603335303
25.0,5.0,0.5005673758865248,0.009108897942759413
28.0,6.0,0.4868287740628166,0.007963550215619659
14.0,1.0,0.5083586626139818,0.01559810207469129
20.0,2.0,0.5038120567375887,0.010756744819174102
24.0,4.0,0.4837470449172577,0.008810408038942837
21.0,2.0,0.49257007767646066,0.009951872370764744
28.0,4.0,0.4643806990881459,0.007319474622408956
25.0,3.0,0.4375886524822695,0.007330355615914671
24.0,3.0,0.47724586288416077,0.008464469496280762
24.0,3.0,0.4793144208037825,0.00862820413404199
17.0,1.0,0.46459115561118064,0.011961261961090805
27.0,3.0,0.4523246650906226,0.007122523045039802
33.0,5.0,0.4298302170642596,0.005817072555072741
28.0,4.0,0.4478850050658561,0.006927246292737727
17.0,0.0,0.44571339173967456,0.01141527980323755
27.0,4.0,0.4528171788810087,0.007264096502792448
26.0,3.0,0.4854746317512275,0.008239850892395543
24.0,3.0,0.4919843380614657,0.008984150956437393
30.0,5.0,0.44240543735224586,0.006561707960978968
23.0,3.0,0.461917977181622,0.008480848572636685
28.0,4.0,0.4642540526849038,0.0072923441270842555
26.0,4.0,0.4596972176759411,0.007566167922511709
22.0,3.0,0.4815038684719536,0.009242984848173078
23.0,3.0,0.4641150169596053,0.008509289000650297
24.0,3.0,0.46601654846335694,0.008313702641829996
23.0,3.0,0.489477335800185,0.009180187748008026
26.0,3.0,0.49110065466448444,0.008435898803130122
14.0,0.0,0.49892350557244175,0.015544687157721008
28.0,3.0,0.45519883485309015,0.007119312035116559
21.0,3.0,0.4964961161769672,0.010215927555234806
26.0,3.0,0.43777277686852156,0.007134581631640204
25.0,4.0,0.47294326241134754,0.008170060610633315
23.0,2.0,0.45004625346901017,0.00815967958312261
23.0,3.0,0.46581097748997846,0.008614724945657237
24.0,3.0,0.48976802600472813,0.00885751858759269
26.0,4.0,0.46873295144571736,0.007846965656826754
25.0,4.0,0.49287234042553196,0.00880877093707558
27.0,4.0,0.4575124770160231,0.007330029139774005
26.0,3.0,0.457753682487725,0.007564413539777636
23.0,3.0,0.4623805118717237,0.008489049542319356
25.0,3.0,0.49046099290780143,0.008638085357879272
28.0,5.0,0.4562753292806484,0.007255317376592234
23.0,2.0,0.48889916743755785,0.009070486407356295
21.0,2.0,0.4515366430260047,0.00888061745161485
26.0,3.0,0.4486838516093835,0.007214160153430642
28.0,5.0,0.4814779635258359,0.007801880973360421
29.0,3.0,0.44720591831743706,0.0067463527115349765
26.0,3.0,0.4560147299509002,0.00754429219983155
16.0,0.0,0.47733820921985815,0.013473450109204437
22.0,2.0,0.47259832366215343,0.008898348063540003
22.0,2.0,0.4763056092843327,0.009168368943977013
29.0,5.0,0.4727011494252874,0.007386345268916004
19.0,1.0,0.4794699514744308,0.010811105858249927
26.0,4.0,0.44322831423895254,0.00721200234405064
31.0,5.0,0.4547872340425532,0.0066273285138666455
22.0,2.0,0.43439716312056736,0.008114941962528256
28.0,3.0,0.43281408308004055,0.006535951250501694
24.0,3.0,0.4481752364066194,0.007870919154297934
26.0,3.0,0.4555032733224223,0.007453137542267054
25.0,2.0,0.4148581560283688,0.006762213922840898
27.0,4.0,0.4371552403467297,0.006922322075609116
28.0,3.0,0.4492147922998987,0.006987189209469821
26.0,3.0,0.45062738679759956,0.0073246095332316
30.0,3.0,0.42677304964539003,0.006115355112921887
22.0,3.0,0.49734042553191493,0.009803312924711916
26.0,3.0,0.4611292962356792,0.00760611064829825
19.0,2.0,0.47172452407614784,0.010447820696579575
30.0,5.0,0.4531323877068558,0.006747477351351626
29.0,4.0,0.4288334556126192,0.006338920500880381
26.0,3.0,0.44500136388434264,0.007153136932127793
19.0,1.0,0.501959686450168,0.01137118173074391
25.0,3.0,0.4539716312056738,0.007708339620743452
21.0,2.0,0.4583333333333333,0.00909517175664592
22.0,1.0,0.43451805286911666,0.008257173506225665
27.0,3.0,0.43548069345941687,0.0067868743147240455
29.0,5.0,0.459678405478112,0.007127679274022893
24.0,3.0,0.47502955082742315,0.008358696920286856
29.0,4.0,0.4432318415260455,0.00666724049563394
28.0,4.0,0.452950861195542,0.007022519802775495
28.0,4.0,0.4647289766970618,0.007390525764780064
28.0,3.0,0.4176165146909828,0.006117325221547876
22.0,3.0,0.4727998065764023,0.008991774235939385
26.0,4.0,0.47950763775231864,0.008126634494100844
21.0,3.0,0.46225937183383997,0.009221983899439803
25.0,4.0,0.4599290780141844,0.007824108445249245
25.0,3.0,0.45578014184397164,0.007729710527639519
27.0,5.0,0.46874179143682687,0.0077762929485307
24.0,4.0,0.5007387706855791,0.009517283217086125
29.0,4.0,0.45114942528735635,0.006809866954514883
28.0,3.0,0.44399062816616003,0.006835223750640265
28.0,4.0,0.4377532928064843,0.0066596143418133835
24.0,3.0,0.4305924940898345,0.0075431551564272515
21.0,2.0,0.42380108071597433,0.0087600713331624
25.0,3.0,0.47900709219858156,0.008390503495800047
29.0,3.0,0.4350085595500122,0.006368028742480207
28.0,4.0,0.45437563323201624,0.007040350504827665
24.0,3.0,0.4405658983451537,0.007627642229512098
26.0,2.0,0.45656028368794327,0.007455598793591076
26.0,3.0,0.4180646481178396,0.006790364531015773
22.0,2.0,0.48855577047066406,0.009386349814453814
28.0,4.0,0.4495314083080041,0.006987586182428302
21.0,2.0,0.47437521107733877,0.009483123493516644
30.0,5.0,0.44707446808510637,0.006660077984843136
25.0,3.0,0.47280141843971635,0.008133996026356817
28.0,4.0,0.4426608409321175,0.006797571467001677
28.0,3.0,0.422935663627153,0.006350312259731136
25.0,3.0,0.45173758865248226,0.0076366970977314605
23.0,2.0,0.47718162195498,0.008867435152199088
30.0,4.0,0.43882978723404253,0.0063212468353369125
28.0,3.0,0.4476317122593718,0.006837458227217255
27.0,5.0,0.4806606251641713,0.007968320931697248
26.0,3.0,0.4238952536824877,0.006797769212018555
22.0,2.0,0.4579706640876854,0.008631884960868428
26.0,4.0,0.445410529187125,0.007413050652491815
24.0,3.0,0.4524231678486998,0.007937636925819736
29.0,4.0,0.44014428955734897,0.006553825074891206
22.0,3.0,0.4624838813668601,0.008851684503685337
26.0,4.0,0.4851677577741408,0.008310838868114429
33.0,5.0,0.41693531055233185,0.005553936648494742
21.0,2.0,0.45119891928402567,0.008847768941756722
25.0,4.0,0.49843971631205675,0.008925225089281237
25.0,3.0,0.4410992907801418,0.007330706453397694
23.0,2.0,0.4538621646623497,0.008161021154793509
23.0,3.0,0.4461917977181622,0.008168641222456986
27.0,3.0,0.46903729971105856,0.007639021062496041
26.0,2.0,0.47446126568466995,0.0079310644172322
21.0,3.0,0.48281830462681524,0.009643516608058286
27.0,3.0,0.4315405831363278,0.0066034268351423345
16.0,1.0,0.45766843971631205,0.013528296096147084
25.0,3.0,0.4478368794326241,0.0074236897037372575
24.0,3.0,0.46365248226950356,0.008073558506446716
17.0,1.0,0.47350855235711303,0.012593007982269548
27.0,4.0,0.4631599684791174,0.007554271474946696
25.0,4.0,0.4615248226950354,0.007895547256174258
28.0,3.0,0.4390830800405268,0.006665087756847087
20.0,2.0,0.4663120567375887,0.009698455812081863
28.0,5.0,0.47460739614994935,0.007655078167905184
23.0,3.0,0.45617483811285847,0.008261821769110314
25.0,3.0,0.4649645390070922,0.007813651224787487
24.0,3.0,0.4284869976359338,0.007389584346304958
25.0,3.0,0.4463475177304964,0.007410772848448223
22.0,3.0,0.4605496453900709,0.008827366256395021
17.0,1.0,0.48910095953274935,0.013740446726360891
23.0,3.0,0.47409805735430155,0.008636762080313653
29.0,5.0,0.4499266324284666,0.00688708023799872
28.0,5.0,0.4714728976697062,0.007525643931840859
27.0,4.0,0.4732729183083793,0.007710689128434843
29.0,4.0,0.4401748593788212,0.0066059737587874905
23.0,2.0,0.43173758865248224,0.007785107721281888
26.0,4.0,0.4670962902345881,0.007836362627976622
30.0,4.0,0.42331560283687947,0.005988100552453771
20.0,2.0,0.4679521276595745,0.009795185651501458
25.0,4.0,0.47641843971631204,0.008184335546501694
28.0,5.0,0.45640197568389057,0.007293514996820319
26.0,4.0,0.466721222040371,0.007773508291494132
25.0,2.0,0.449290780141844,0.007578929631306272
22.0,3.0,0.4974613152804643,0.009966959335213906
30.0,5.0,0.4445035460992908,0.0066285754405379
27.0,3.0,0.4454294720252167,0.006950162623991367
24.0,3.0,0.4283761820330969,0.0073844962924365055
23.0,3.0,0.4736355226641998,0.008625993850556377
20.0,2.0,0.4791666666666667,0.009964908392435022
22.0,3.0,0.4688104448742747,0.008984130940667197
23.0,2.0,0.4376734505087882,0.007806133105874116
32.0,5.0,0.43198692375886527,0.006039357486370104
27.0,4.0,0.46818360914105595,0.007558673308862669
23.0,2.0,0.4645004625346901,0.008473121535803442
31.0,5.0,0.4416037520018303,0.006431134003826441
28.0,4.0,0.46726190476190477,0.007499464768176733
27.0,3.0,0.4369254005778828,0.006825280126975013
28.0,3.0,0.422460739614995,0.006248618012826741
30.0,4.0,0.45168439716312053,0.006646098976409645
24.0,3.0,0.4920212765957446,0.009121722163539743
20.0,3.0,0.4812943262411348,0.009986977201851002
30.0,5.0,0.4441489361702128,0.006581210284526278
22.0,3.0,0.47453255963894264,0.009103182531101374
29.0,4.0,0.4368427488383468,0.0064807984140594944
26.0,4.0,0.4527755046372067,0.007549160059677524
28.0,4.0,0.44918313069908816,0.006946656866968151
27.0,3.0,0.4401759915944313,0.0068939985437358586
25.0,3.0,0.459290780141844,0.007747014737689239
27.0,4.0,0.44244155503020755,0.007091835265853787
23.0,2.0,0.4438791242676534,0.0080484791884111
25.0,3.0,0.4850354609929078,0.00855336753684426
30.0,5.0,0.46125886524822696,0.006975286810690308
26.0,3.0,0.4665848336061102,0.007664743537658526
29.0,4.0,0.45130227439471754,0.006843751497091357
20.0,1.0,0.44875886524822695,0.009431083698003176
23.0,2.0,0.44033302497687327,0.00793953703172821
26.0,3.0,0.49113475177304966,0.008550598695373604
28.0,4.0,0.4326874366767984,0.006586763789188596
27.0,4.0,0.46831494615182556,0.00768862174209518
28.0,2.0,0.44497213779128675,0.006809646061155721
22.0,3.0,0.48355899419729204,0.009635326057812687
21.0,3.0,0.4801587301587302,0.009585256482419603
24.0,3.0,0.44813829787234044,0.007794751165266686
27.0,3.0,0.4585303388494878,0.007388732117622514
18.0,2.0,0.4933510638297872,0.012249483093387102
26.0,3.0,0.46136797599563556,0.007636411826030592
23.0,2.0,0.4850832562442183,0.009031536258412458
24.0,3.0,0.49021128841607564,0.008964895763036586
24.0,3.0,0.4560800827423168,0.007944403259725242
22.0,2.0,0.4426982591876209,0.008380539572023752
28.0,3.0,0.46168946301925023,0.00725281223663449
30.0,5.0,0.4423758865248227,0.006517917022953259
23.0,3.0,0.4827320382362011,0.009049710617493576
28.0,5.0,0.4664070415400202,0.007437106932613845
24.0,4.0,0.4983747044917258,0.00929971263042884
31.0,4.0,0.43974490963166324,0.006216114883295478
27.0,4.0,0.445856317310218,0.007176547120317911
24.0,4.0,0.4645759456264775,0.008483057471032516
28.0,5.0,0.46463399189463017,0.007409824063830361
29.0,4.0,0.42547077525067256,0.006222154847501977
25.0,3.0,0.4479432624113475,0.007443287560987882
24.0,3.0,0.4464760638297873,0.007771947023592484
22.0,2.0,0.4781189555125725,0.009201558090369122
18.0,2.0,0.4557722616233255,0.011626343021844307
