Compacidad,Tolerancia,Hamming,Balance
12.0,1.0,0.5087174940898346,0.02053570742445338
7.0,0.0,0.5092451874366768,0.03410905538464034
34.0,8.0,0.45465686274509803,0.006487921227105743
9.0,0.0,0.47507880220646176,0.02409218142702182
13.0,0.0,0.5073649754500819,0.01644875768217337
28.0,4.0,0.46726190476190477,0.00721903344671199
7.0,0.0,0.48644883485309015,0.032346399213072835
25.0,3.0,0.4849290780141844,0.008490597806951373
18.0,1.0,0.5056146572104019,0.011974867358933767
31.0,7.0,0.5045184168382522,0.009123427866146965
32.0,7.0,0.44927415780141844,0.0064159389664893
36.0,8.0,0.47404452324665086,0.006733173396368878
33.0,7.0,0.47257145927358696,0.006631311647507466
31.0,6.0,0.4931365820178449,0.007556158414156322
24.0,3.0,0.4308510638297873,0.007752900591854836
18.0,2.0,0.46109141055949565,0.010864634932788315
15.0,0.0,0.4940307328605201,0.013802035304506351
27.0,5.0,0.4500591016548463,0.007103237126126774
25.0,5.0,0.506595744680851,0.010055786932246928
29.0,5.0,0.5000305698214722,0.00811681373225386
33.0,7.0,0.49406297012679995,0.007625172779645871
18.0,1.0,0.4862588652482269,0.011218347838621344
27.0,6.0,0.47672051484108224,0.007819855256402528
9.0,0.0,0.4232663514578408,0.0218678354573912
11.0,0.0,0.38297872340425526,0.01612549213273528
20.0,3.0,0.4910460992907802,0.010673373761380233
29.0,6.0,0.5058694057226706,0.00980903259052483
27.0,5.0,0.49156159705805097,0.008173839031883075
8.0,0.0,0.5089760638297872,0.028717635065357443
8.0,0.0,0.4530141843971631,0.026161127458377627
24.0,2.0,0.461436170212766,0.00820303985798839
13.0,0.0,0.48281505728314233,0.016081781273131285
23.0,5.0,0.4950662966389146,0.0096721285600172
32.0,8.0,0.4981161347517731,0.008414973879740668
14.0,1.0,0.4214159067882472,0.013205963075965128
21.0,2.0,0.50629010469436,0.01077563536773965
20.0,3.0,0.5085992907801418,0.01354307347467427
26.0,4.0,0.505285051827605,0.008870102135442577
17.0,1.0,0.5086566541510221,0.015545077554006992
21.0,4.0,0.47167342114150623,0.009787656553659835
17.0,3.0,0.4934292866082603,0.01239884884265544
20.0,1.0,0.4304078014184397,0.008924656393038653
23.0,4.0,0.5064754856614246,0.010009818343529668
26.0,6.0,0.4935215493726132,0.008865243576499132
34.0,8.0,0.49288172715894873,0.0076404698516293005
12.0,1.0,0.4631353427895981,0.017276487592494626
25.0,5.0,0.4717021276595744,0.008368024747246114
15.0,0.0,0.4598108747044917,0.013380894097658816
11.0,0.0,0.4584945196647325,0.018425586527025892
19.0,3.0,0.4392030608435984,0.009903661463686703
30.0,7.0,0.4973108747044917,0.008579254026736854
