Compacidad,Tolerancia,Hamming,Balance
164.0,38.0,0.4425758951738454,0.005392201945147014
450.0,99.0,0.35314026792750197,0.002636719577163136
315.0,63.0,0.3091860857818305,0.0015312754882480467
447.0,101.0,0.35438185222206353,0.002721458012162942
138.0,29.0,0.4267846130126426,0.004296361857502353
165.0,41.0,0.44157532774554054,0.005254409628012107
160.0,39.0,0.43945035460992904,0.004999243545973539
354.0,78.0,0.33544696878631247,0.0019782648786838544
309.0,62.0,0.31396749982785926,0.0016082041123286627
347.0,72.0,0.3309292415230854,0.0018521486404200144
412.0,89.0,0.351715812848585,0.0023672654180437415
166.0,41.0,0.44207681790993764,0.005349680500085981
372.0,81.0,0.33403159078776784,0.0020245782109496544
142.0,32.0,0.428809559484567,0.004361909107989896
280.0,64.0,0.3837322695035461,0.003086379543423677
328.0,67.0,0.3238950873551289,0.0017240719691070298
343.0,69.0,0.3258818725058413,0.001787646708104132
167.0,40.0,0.44097443411050247,0.005206907512216957
307.0,60.0,0.3124956684454917,0.0015516033115474397
157.0,38.0,0.43845146135429375,0.005103784287984963
303.0,71.0,0.379874423612574,0.0031386977901510116
261.0,58.0,0.38440531507296,0.0032344057881170184
221.0,51.0,0.40029203170629957,0.003664601156224764
315.0,65.0,0.3265901159518181,0.0017820969259408907
188.0,46.0,0.4173598536290931,0.004137362730916158
152.0,36.0,0.4330440462859276,0.00472180905577939
144.0,33.0,0.4318053092986604,0.004486940312740344
168.0,42.0,0.43030226274907124,0.004503002829990368
388.0,84.0,0.3374277984938217,0.002162777690025336
443.0,100.0,0.3545478923522725,0.0026651456023556045
430.0,96.0,0.35613145307603494,0.00262761822174007
310.0,62.0,0.3108413406543125,0.0015373700936676257
202.0,48.0,0.4132434520047749,0.003902006394966027
400.0,85.0,0.33698359929078014,0.0021547477363358853
258.0,60.0,0.3941942932541646,0.0034499927081004904
416.0,91.0,0.34738773527004907,0.002313981628645495
351.0,73.0,0.32981501687175446,0.0018118689267737473
243.0,56.0,0.39817368590024227,0.003591529113522056
211.0,52.0,0.4032889650768042,0.0037623897425864594
278.0,64.0,0.37435264554313996,0.0029519641656785686
146.0,31.0,0.43406319829010004,0.004753191732823339
172.0,40.0,0.4069922068283028,0.003667013318167863
235.0,57.0,0.3962426437301947,0.0033588022113194126
156.0,37.0,0.4367498636115657,0.005160613890443994
158.0,38.0,0.43909911123081063,0.005058742639801186
407.0,90.0,0.3436993569972293,0.0023056755150161006
364.0,79.0,0.3401527550463721,0.0021379585966764198
148.0,30.0,0.4251425627755415,0.0041837130786079955
140.0,30.0,0.42844478216818643,0.004307409058387202
189.0,44.0,0.40071391046568355,0.0036331545788550737
336.0,75.0,0.3611031957109085,0.002537401355015555
300.0,70.0,0.37736406619385343,0.0031918304187694567
303.0,59.0,0.3231075767151183,0.0017117722308747413
150.0,34.0,0.4347399527186761,0.0046188252044106854
427.0,94.0,0.35531167472220837,0.0026230073725342622
417.0,93.0,0.34981801792608463,0.0023797999414309824
241.0,57.0,0.38985388893793593,0.0033057388023667363
161.0,38.0,0.43798731333421437,0.004943953845507307
332.0,68.0,0.3168231436383833,0.0016675445992926142
362.0,79.0,0.365140472552016,0.0026554823066234677
273.0,60.0,0.37303860442158315,0.0028293279497404906
435.0,95.0,0.34907475340344013,0.0024627412347755025
297.0,66.0,0.37006590729994987,0.002815713315503989
210.0,50.0,0.4151384667342114,0.004240922191689078
295.0,61.0,0.3738610409905037,0.0029118740201411865
156.0,37.0,0.43263547917803236,0.0047572719860603215
323.0,72.0,0.34899435698131437,0.002299793066013911
409.0,90.0,0.3484887894709463,0.0023552804101519484
357.0,78.0,0.35725212070643864,0.0025325126830591984
164.0,35.0,0.4186181024044283,0.003993101718788279
352.0,72.0,0.333076442617666,0.0018989867932415199
151.0,32.0,0.42232046404584095,0.004328366019328531
170.0,40.0,0.41902899457655407,0.004002759079803377
267.0,59.0,0.38129864265412916,0.0029291154802304335
154.0,37.0,0.423528599060514,0.004214607717911804
394.0,86.0,0.3411410519494546,0.0022307306009147574
375.0,82.0,0.3452647754137116,0.0021211993975263953
256.0,56.0,0.37561641179078015,0.003116254757110342
274.0,61.0,0.3975675570740798,0.0039472059955353075
150.0,33.0,0.42664893617021277,0.004331244760491597
147.0,31.0,0.42735924156896804,0.004318416032599302
283.0,62.0,0.3619276746109315,0.0026131361559827127
287.0,55.0,0.32375762967356114,0.0017423808789127
198.0,48.0,0.39551543806862954,0.003373926510528685
155.0,37.0,0.43506062685884234,0.004813955077455915
239.0,58.0,0.3919033205733108,0.003392967376756172
174.0,41.0,0.4322572756175104,0.004575076441250323
341.0,71.0,0.3290202990786381,0.0019413697508097955
200.0,48.0,0.41145390070921983,0.004162425179819931
189.0,45.0,0.4093727719614244,0.0038166495823225674
