Compacidad,Tolerancia,Hamming,Balance
7.0,0.0,0.5088652482269503,0.03328368845652052
7.0,0.0,0.47935663627152986,0.03232099294372971
10.0,1.0,0.5010638297872341,0.022552059755545386
10.0,1.0,0.5069148936170212,0.02456211332427932
8.0,0.0,0.48936170212765956,0.02825562094462025
9.0,0.0,0.5095547675334909,0.03550103633595209
19.0,4.0,0.4940742814483016,0.011020660795305453
22.0,5.0,0.50177304964539,0.009895162373145014
8.0,0.0,0.46908244680851063,0.02756527068479336
12.0,0.0,0.5097517730496454,0.033026455325855415
10.0,0.0,0.5095744680851064,0.03104308133393704
23.0,4.0,0.5082485353068147,0.014592300321126248
20.0,4.0,0.47890070921985817,0.010157656808007634
10.0,0.0,0.509663120567376,0.04197222693777996
26.0,5.0,0.5073308783415167,0.012652676872286522
11.0,0.0,0.37806254029658287,0.01827702697787383
8.0,0.0,0.4554521276595745,0.026495096999019183
31.0,6.0,0.5022878059940518,0.007967031831070214
8.0,0.0,0.5089760638297872,0.028717635065357443
26.0,6.0,0.5062397708674304,0.01020200067435268
9.0,0.0,0.40632387706855794,0.0220452025198075
14.0,2.0,0.49613728470111446,0.014897693412282777
26.0,6.0,0.47735951991271136,0.008331674052327447
32.0,6.0,0.4928800975177305,0.007518532110540087
34.0,7.0,0.46605131414267836,0.0063660761417980195
35.0,8.0,0.4490374873353597,0.005987277361525556
33.0,8.0,0.49059746400171933,0.007339188719252356
26.0,6.0,0.49693126022913253,0.008604037030687616
28.0,6.0,0.49069148936170215,0.007806136403180538
25.0,6.0,0.49343971631205674,0.008782494592827282
32.0,7.0,0.49631538120567376,0.007614519495244746
21.0,3.0,0.4168355285376562,0.008900399269075012
33.0,7.0,0.4334837739093058,0.0059843211276054764
23.0,5.0,0.4934859697810669,0.009362439442375916
16.0,0.0,0.4675864361702128,0.012285326083752997
17.0,1.0,0.3962765957446809,0.010659158911613944
11.0,1.0,0.48380077369439073,0.01995914300625907
17.0,3.0,0.49718397997496877,0.012213228832661665
26.0,6.0,0.5011252045826514,0.009101350474301375
23.0,5.0,0.5059358618563059,0.011347140961309548
10.0,0.0,0.4464539007092198,0.020962602484784595
19.0,1.0,0.4897816349384098,0.010705785207998595
15.0,0.0,0.4860520094562648,0.013745563882880892
21.0,2.0,0.4956095913542722,0.010068210843179042
27.0,4.0,0.5053191489361702,0.008990181394109821
21.0,3.0,0.5084430935494765,0.015693175984408864
9.0,0.0,0.42602442868400314,0.022414840135224445
14.0,0.0,0.40647163120567376,0.013492457257159677
14.0,0.0,0.44978470111448837,0.013639409428702814
12.0,0.0,0.5086436170212766,0.02161436392891871
20.0,1.0,0.4537677304964539,0.009199013426764262
24.0,5.0,0.46682919621749414,0.008596063024649365
18.0,3.0,0.48946020488573677,0.011512238172062109
