Compacidad,Tolerancia,Hamming,Balance
316.0,72.0,0.35062056737588654,0.0020857437443684793
359.0,81.0,0.35399257195914574,0.002359344013774281
192.0,37.0,0.3731853945035461,0.002528319473871652
371.0,90.0,0.3765556001605781,0.002904255312022895
356.0,88.0,0.4003954498366404,0.0035398745632952743
194.0,40.0,0.4204458214520728,0.003202923385982878
259.0,67.0,0.4328329088967387,0.004258993974280989
181.0,48.0,0.42939637945221587,0.0036128581622649194
339.0,75.0,0.3494764534822904,0.0021957663982803666
186.0,36.0,0.3860767940212004,0.0027144992551618066
224.0,50.0,0.42024046985815605,0.0032549041972879202
188.0,50.0,0.42681926210955184,0.003779994161524943
277.0,60.0,0.34682003226054225,0.001910595150517526
367.0,90.0,0.3817081183450248,0.003027169958329034
304.0,80.0,0.41990656494960804,0.004066277218964065
228.0,44.0,0.36057453029737463,0.002127594491839402
168.0,42.0,0.4212470449172577,0.003468957776804868
242.0,57.0,0.3691020456010785,0.002407781966590294
266.0,58.0,0.3918039780301818,0.0026648051496886483
302.0,65.0,0.3465871729838899,0.0019974478019964383
287.0,71.0,0.4211548916401018,0.0037680976258928226
339.0,79.0,0.3733812422854034,0.002735964003134898
173.0,37.0,0.4145554052392079,0.003188822028441008
274.0,73.0,0.42352914531241914,0.003998601863017263
216.0,57.0,0.4213701733648542,0.003956445986399432
234.0,57.0,0.42792250106079893,0.0037578508567783784
277.0,69.0,0.3846333563765778,0.0029226222945782187
204.0,50.0,0.42921273119176745,0.0036210845236759113
205.0,51.0,0.43361010205846734,0.004031253956280799
359.0,87.0,0.39017216855331005,0.0032805922808681353
257.0,67.0,0.4284502028313602,0.003917759820426611
239.0,52.0,0.3594097747707647,0.002138866323513755
292.0,76.0,0.41264998056931895,0.00381722171954504
217.0,53.0,0.4274642938850214,0.0035668818155136835
230.0,46.0,0.39532839962997224,0.00270585717533502
221.0,42.0,0.38442684766214175,0.0025393413957279063
309.0,67.0,0.35709736280382837,0.002116776139115174
183.0,48.0,0.4231145603224431,0.003610491854067611
199.0,52.0,0.42183434905021566,0.003688311120595077
237.0,53.0,0.4116205823383308,0.003017658292261338
181.0,43.0,0.4044365424552329,0.0031312775935085483
203.0,49.0,0.3935646158683576,0.002972893281991379
198.0,36.0,0.3994555483917186,0.0028100514816550804
253.0,64.0,0.4240882460123903,0.0035312837169720885
263.0,68.0,0.39922943127578675,0.003215541255020419
255.0,61.0,0.362804199694062,0.002303693121226235
267.0,58.0,0.3600884532632082,0.002065967997740408
290.0,72.0,0.41439838591342626,0.003440235415885041
245.0,62.0,0.3952091474887827,0.0030845590823919628
203.0,51.0,0.4046396254760158,0.003334784699921363
200.0,46.0,0.4208820921985816,0.0032829763459773197
288.0,75.0,0.4201296542553192,0.0038349914633217146
211.0,48.0,0.41739353299048776,0.0031442144204197582
188.0,46.0,0.4092443790553795,0.003205567208041988
252.0,54.0,0.4003996397613419,0.0028335301075665775
202.0,50.0,0.4106979846920862,0.0031651544141814915
216.0,55.0,0.4059216574730759,0.003129967439387636
351.0,77.0,0.36322513184215316,0.0024079598128858427
329.0,85.0,0.40948015693375583,0.003712557973364433
211.0,41.0,0.39474303384760173,0.002697679525875889
203.0,42.0,0.384594556824931,0.00258520523487631
228.0,52.0,0.36976250466592014,0.0023839420821344303
377.0,87.0,0.36319299433752844,0.002600084281031551
322.0,81.0,0.4123331571296419,0.003810618493440159
323.0,75.0,0.3862338888522935,0.002807399296303478
240.0,53.0,0.416086731678487,0.0031788863655198073
203.0,47.0,0.40115029871082697,0.0028755211777627687
178.0,45.0,0.41331480596063436,0.003478344306010932
232.0,58.0,0.4325209403277085,0.004285059668096482
242.0,57.0,0.412486812027431,0.003097284117954704
254.0,64.0,0.3837814821019713,0.002766584743533656
287.0,66.0,0.41274680603948893,0.0033111898728971066
274.0,71.0,0.4144632965781436,0.0037743258347896465
317.0,75.0,0.3617776360829586,0.0023524328912634305
229.0,44.0,0.3749264455387284,0.0023486256450264593
271.0,57.0,0.36871908612703147,0.0022613352906822293
286.0,64.0,0.4053340276744532,0.0030671979733273807
200.0,52.0,0.4137101063829787,0.003369280323392934
230.0,59.0,0.4166435399321616,0.003674178410217542
176.0,43.0,0.41107551579626045,0.0032948861413361497
237.0,58.0,0.4239309333572732,0.003495926051537564
310.0,73.0,0.3962565774422329,0.003017578805325089
211.0,50.0,0.3842812006319115,0.002812605420142519
192.0,46.0,0.4256104092789598,0.0034764736731062312
303.0,78.0,0.40729817662617324,0.00354773248748011
286.0,72.0,0.40530303030303033,0.0034797277046384276
240.0,63.0,0.4128028959810875,0.003272354570021493
257.0,62.0,0.3704707895245191,0.0024135018350327363
283.0,69.0,0.416638473297747,0.0035011315299379696
193.0,35.0,0.40966174254951676,0.003001943498060012
227.0,53.0,0.38886806011185054,0.0026744545540151625
259.0,68.0,0.4173957392042499,0.0038134066711820306
191.0,41.0,0.41415097842634885,0.0031514527556943004
