Compacidad,Tolerancia,Hamming,Balance
10.0,0.0,0.510195035460993,0.027812727918615995
425.0,80.0,0.3408906967042136,0.0028248269200009933
26.0,4.0,0.4839402618657938,0.010234814258372901
155.0,35.0,0.3687485701212537,0.00209151736913721
128.0,33.0,0.3991162455673759,0.002909098189095733
89.0,23.0,0.41329986453103834,0.0030105827692698617
141.0,35.0,0.3874113475177305,0.0023151213817961553
82.0,20.0,0.43191056910569103,0.0036695280516634804
66.0,13.0,0.41175048355899424,0.003912685177217656
94.0,23.0,0.427286102308737,0.0031990874078995407
107.0,26.0,0.3943875521972559,0.0024931812683361126
70.0,18.0,0.42512664640324216,0.003970620087479694
91.0,21.0,0.4046644844517185,0.0027634442898049638
84.0,22.0,0.4168460824045931,0.003163238141766361
88.0,22.0,0.4235876047711154,0.003167317643380749
76.0,17.0,0.417238241881299,0.0034828952260322226
90.0,22.0,0.41029353821907016,0.0029011133800123106
85.0,22.0,0.4279307467667918,0.0033259864184980227
80.0,19.0,0.41151374113475175,0.0030332970186280122
89.0,24.0,0.42709578452466335,0.0033427223908464297
72.0,17.0,0.4239435579196218,0.0035887417030928954
67.0,15.0,0.42360008468296817,0.003922133055009892
80.0,19.0,0.4188386524822695,0.0033252913428650516
165.0,40.0,0.37741779497098643,0.0026134443637993174
167.0,39.0,0.3777816707011509,0.002562970522208345
90.0,21.0,0.4295508274231678,0.003437229292065572
88.0,23.0,0.42647888459058675,0.0032835962659383267
84.0,20.0,0.41705715974332996,0.0031028100358627135
71.0,16.0,0.41863949655379085,0.0037201511660518126
91.0,21.0,0.4145039357805315,0.002870738362159561
50.0,6.0,0.44308510638297877,0.005854311905839732
77.0,17.0,0.43100073685180074,0.003747885891496303
97.0,25.0,0.4255227754624552,0.003157085003175635
105.0,24.0,0.3955336035123269,0.002562753413992382
100.0,25.0,0.40179964539007096,0.002723268368668582
98.0,24.0,0.39900853958604715,0.0026485040698528647
80.0,19.0,0.43111702127659574,0.0035823737173683334
101.0,25.0,0.3932834772838986,0.002568983311205547
126.0,32.0,0.41138973319824385,0.0031483653560681504
89.0,21.0,0.4136883417005339,0.0029739313793666123
96.0,25.0,0.42267841312056736,0.0032351316525547017
79.0,18.0,0.42125639644492324,0.0033968112059334344
90.0,23.0,0.40660953506698183,0.0028736373979188585
97.0,24.0,0.40937340059954663,0.002720782662581548
113.0,28.0,0.4078171091445428,0.002736026154507249
69.0,15.0,0.42483811285846435,0.0038352587466946976
78.0,17.0,0.4180419167121295,0.0032708482530143723
113.0,30.0,0.4218838260214649,0.0032102272495622545
101.0,23.0,0.3848395477845657,0.0025196199614941485
82.0,21.0,0.42548866978031485,0.0033154194135654345
83.0,18.0,0.41073869947876607,0.002974419448899931
250.0,52.0,0.3564078014184397,0.0030547698682158748
45.0,7.0,0.4095547675334909,0.005813180631547814
94.0,22.0,0.39588992002414364,0.002665344479684674
77.0,19.0,0.4291470940407111,0.003965031789883496
101.0,25.0,0.42755073379678393,0.003672145498931074
68.0,14.0,0.4097048393825615,0.0036798964380886276
125.0,32.0,0.40521985815602835,0.002778994215582724
114.0,29.0,0.40235784496702753,0.0027065462013600777
104.0,26.0,0.4092761183851609,0.0027598392869851818
91.0,22.0,0.41342257033746393,0.002984847053924473
80.0,19.0,0.417896719858156,0.0032206814874676222
178.0,40.0,0.3688491114829867,0.0025217118048179487
81.0,21.0,0.42718457227913487,0.0033875052168925264
76.0,17.0,0.4140304217991788,0.0032917329500764996
99.0,25.0,0.4148577978365212,0.0028494637471077615
82.0,20.0,0.4274671337138903,0.0034150341645745757
98.0,26.0,0.4227637863656101,0.0030571081478109924
141.0,35.0,0.3887191288164579,0.002541006416817993
83.0,20.0,0.41836494915833544,0.003221712076790125
99.0,24.0,0.41215344938749193,0.002827934451492343
118.0,31.0,0.41803401851184036,0.0031280901509774736
115.0,30.0,0.41689793401171754,0.0029240483713634923
98.0,26.0,0.4268526559559994,0.003379206327104833
105.0,27.0,0.4013086795001689,0.0026417797430995584
