Compacidad,Tolerancia,Hamming,Balance
147.0,27.0,0.38403411009793986,0.0030754320973338948
40.0,2.0,0.3181515957446809,0.004266596699581242
30.0,1.0,0.4310283687943262,0.00724449013295765
22.0,0.0,0.36121856866537716,0.007701791568926027
9.0,0.0,0.5071907013396375,0.025252557889193686
8.0,0.0,0.47174202127659576,0.02777806022002766
23.0,3.0,0.5010021584952205,0.01022168266972993
19.0,2.0,0.4702314296379246,0.011304162467512724
202.0,43.0,0.3866433185871779,0.002908978028098417
11.0,0.0,0.345180528691167,0.01483287726227239
69.0,15.0,0.4242213999383287,0.0056302964992049126
293.0,68.0,0.35762653402076827,0.002455166947794291
11.0,0.0,0.4648613797549968,0.018796342369328985
48.0,7.0,0.3879654255319149,0.004500005010279925
9.0,0.0,0.40376280535855,0.020530014310455744
31.0,4.0,0.46679821551132467,0.0074842940037971204
345.0,79.0,0.35699198273203825,0.0025110889986028097
14.0,0.0,0.5076621073961499,0.01633747824427797
47.0,10.0,0.471121925456466,0.006597775537080309
14.0,0.0,0.4094478216818643,0.013203545149763617
169.0,37.0,0.3483465525200386,0.002450059696692465
90.0,15.0,0.3186761229314421,0.002798037210290105
18.0,0.0,0.26718873128447596,0.007935000191727173
242.0,54.0,0.3470854580622472,0.002351915175861229
246.0,59.0,0.3850797151588537,0.0028102662701882087
80.0,12.0,0.3772938829787234,0.003423788411163612
124.0,23.0,0.4132635552505147,0.0038957546949092195
122.0,26.0,0.4156856760841762,0.004262782882171359
