Compacidad,Tolerancia,Hamming,Balance
374.0,81.0,0.35620519968141995,0.002971337648898779
226.0,52.0,0.3740781710914454,0.002116510177342907
196.0,52.0,0.4175260529743812,0.0028109900690396943
322.0,76.0,0.3701461389366107,0.002661810625530359
291.0,71.0,0.3824090321951695,0.0027821968864951297
177.0,46.0,0.4100052089594102,0.0025054485308271105
204.0,49.0,0.38729835905993604,0.0022262797380235115
185.0,48.0,0.4038623730113092,0.002416426587722149
182.0,48.0,0.4085661678746785,0.002483511017433032
188.0,51.0,0.4138373321261506,0.0026471213259409597
183.0,46.0,0.4120547998294772,0.0025646729509121086
185.0,50.0,0.41265094882116155,0.002605651912296721
250.0,62.0,0.3923120567375886,0.0027321012021528104
183.0,49.0,0.4118174243305042,0.0025667553070017695
183.0,48.0,0.412980079835678,0.0026032575441347424
227.0,58.0,0.38798153528915547,0.0024596282474593314
186.0,50.0,0.41313963242583696,0.0026140781609415263
187.0,49.0,0.4049616945424205,0.002450788883172558
183.0,48.0,0.41180289113668955,0.0025604329058384135
181.0,47.0,0.4122585321891775,0.0025824275566878247
192.0,51.0,0.4045046542553192,0.0024266243380699822
189.0,52.0,0.4124826447521483,0.002629572550978595
181.0,47.0,0.411989146193331,0.0025650111131148854
182.0,47.0,0.41217559036707974,0.0025687838981451752
181.0,46.0,0.40430429842090826,0.0024555616272119597
186.0,48.0,0.41181937771676963,0.0025593055567768334
185.0,49.0,0.41456775924861033,0.002659784079039458
185.0,49.0,0.4097373969714395,0.0025048960967133578
179.0,46.0,0.41195669400530927,0.002566494832598583
185.0,50.0,0.40915756181713625,0.002497694164684549
184.0,48.0,0.41333738051187174,0.0026160992771935773
183.0,47.0,0.41368251753672053,0.0026219338359245287
192.0,51.0,0.40808307476359335,0.002521710905111921
189.0,51.0,0.41470130211264966,0.002665390841660845
183.0,47.0,0.412655505173817,0.002582930077335585
183.0,48.0,0.4122582645428826,0.0025768588562245782
186.0,49.0,0.4144741859223671,0.0026584062558045085
180.0,46.0,0.4125049251379038,0.0025808816848753246
184.0,48.0,0.41418536077705825,0.00263645833299905
254.0,63.0,0.38070307700899086,0.0025822600624125828
185.0,50.0,0.4129768065938279,0.0026084909374400798
181.0,48.0,0.4130030171231535,0.0026078481845955405
184.0,48.0,0.41310129509713234,0.002606991321306006
