Compacidad,Tolerancia,Hamming,Balance
10.0,1.0,0.5069148936170212,0.02456211332427932
7.0,0.0,0.5067122593718338,0.03270208698388028
7.0,0.0,0.4830293819655522,0.032278216100081004
19.0,3.0,0.5066256065696155,0.015476425103325989
8.0,0.0,0.4474734042553192,0.025609751065716033
8.0,0.0,0.4664228723404255,0.026895072065508605
10.0,0.0,0.35390070921985817,0.01691740858105728
22.0,0.0,0.49194068343004516,0.01018503276312243
11.0,0.0,0.3680689877498388,0.015534832823481459
39.0,8.0,0.42269048917985086,0.005589445047308286
15.0,2.0,0.4603427895981087,0.014353231589066139
47.0,11.0,0.4605402142749359,0.006420444742642446
44.0,11.0,0.47664813023855573,0.006894446787284162
36.0,8.0,0.4939913317572892,0.007595123469209735
24.0,0.0,0.48459663120567376,0.009365216036720605
18.0,3.0,0.5053191489361702,0.0130616287279685
22.0,1.0,0.49665538362346867,0.010284590459411201
31.0,6.0,0.4407744223289865,0.007102953749366459
9.0,0.0,0.4591213553979511,0.023589421486859226
46.0,9.0,0.43422371261177917,0.005335176112020583
9.0,0.0,0.4323286052009456,0.022563564551674953
23.0,3.0,0.3844434165895776,0.007722169736016256
22.0,3.0,0.4094938749194068,0.00837420019986692
31.0,3.0,0.4716026080988332,0.007385409595783794
45.0,10.0,0.44016942474389287,0.005555229153587295
12.0,1.0,0.4874408983451537,0.019099558169720907
8.0,0.0,0.5059840425531915,0.02833298556096294
9.0,0.0,0.4709416863672183,0.023671856419150816
9.0,0.0,0.41922773837667454,0.02160385155875012
31.0,6.0,0.4555021734156944,0.0073575128937050675
26.0,5.0,0.45867430441898527,0.008563285126383666
43.0,8.0,0.4624360877453406,0.006266094443659621
25.0,3.0,0.3904964539007092,0.007274221618630838
24.0,1.0,0.4665706264775414,0.008995939850356113
33.0,7.0,0.49650762948635296,0.00846066868759843
21.0,2.0,0.42451874366767983,0.00945592260343597
27.0,0.0,0.43745074862096134,0.0075333684238088885
29.0,1.0,0.39899730985571047,0.006472712999062606
20.0,1.0,0.5057180851063829,0.013741682935340222
