Compacidad,Tolerancia,Hamming,Balance
7.0,0.0,0.5092451874366768,0.03410905538464034
50.0,11.0,0.4197163120567376,0.004554529450228868
12.0,0.0,0.5096040189125296,0.023646927517339225
49.0,10.0,0.41802359241568965,0.004508936866043929
17.0,0.0,0.2920838548185231,0.007078859590863119
13.0,0.0,0.399822695035461,0.014755728351442593
35.0,6.0,0.38758865248226954,0.0052765562238174185
21.0,1.0,0.3234971293481932,0.0066034469007830105
44.0,9.0,0.42867504835589937,0.004996055299694307
25.0,3.0,0.46716312056737586,0.009741597505155667
26.0,4.0,0.4596631205673759,0.008902385568020258
22.0,2.0,0.49331076724693745,0.011025824471722404
19.0,1.0,0.378732736095558,0.00883504558145909
36.0,7.0,0.4427452718676123,0.006995596964554835
27.0,2.0,0.39259915944313106,0.006878994790954066
34.0,6.0,0.3907749269920734,0.005632430973592103
41.0,8.0,0.4385486939975783,0.005627966995532937
49.0,11.0,0.42372268056158635,0.0046790219800314885
8.0,0.0,0.5094193262411347,0.030482530725787233
25.0,3.0,0.464468085106383,0.009716206428247953
28.0,4.0,0.42062436676798376,0.007611390090874918
46.0,10.0,0.4195575084798026,0.00493987043085945
38.0,5.0,0.4162000746547219,0.005565733844909054
39.0,8.0,0.44046644844517185,0.006232592120850813
46.0,9.0,0.43173758865248224,0.005090340396341205
35.0,5.0,0.39270516717325227,0.005591596529965514
34.0,7.0,0.44931163954943676,0.007164057804838502
16.0,0.0,0.29637632978723405,0.007472878544330979
9.0,0.0,0.5094562647754137,0.026550102740938216
7.0,0.0,0.4830293819655522,0.032278216100081004
18.0,0.0,0.30245271867612294,0.006847258840564348
8.0,0.0,0.5050975177304965,0.0276779160222071
8.0,0.0,0.5093085106382979,0.029445709785725117
11.0,1.0,0.5083816892327531,0.022276034138662214
9.0,0.0,0.4621749408983452,0.023457628444802193
11.0,0.0,0.5087846550612508,0.02194674402571322
18.0,0.0,0.36977935382190696,0.008631410907243744
47.0,10.0,0.42700316885468537,0.0047719862903606485
24.0,2.0,0.3779181442080379,0.007374573973388195
8.0,0.0,0.5089760638297872,0.028717635065357443
29.0,3.0,0.38105282465150403,0.006074033446390081
7.0,0.0,0.5088652482269503,0.03328368845652052
15.0,0.0,0.33156028368794327,0.0094531210703687
37.0,7.0,0.39757044278320874,0.005355545531522491
26.0,3.0,0.395594653573377,0.007648350697002196
10.0,0.0,0.4150709219858156,0.01902818645943353
7.0,0.0,0.48644883485309015,0.032346399213072835
12.0,0.0,0.41134751773049644,0.016347790184933673
27.0,2.0,0.3829787234042553,0.006539216983024283
24.0,2.0,0.36196069739952713,0.006572798199198444
37.0,7.0,0.4342534023385087,0.0061460191426055575
33.0,5.0,0.40919836664517517,0.005957370135594204
28.0,4.0,0.40213399189463017,0.00639665283789308
20.0,2.0,0.4949024822695035,0.011868962121498104
38.0,7.0,0.42364221724524076,0.005692469897238971
10.0,0.0,0.5068262411347517,0.0218062393114028
30.0,5.0,0.4566489361702128,0.007345468558757938
13.0,0.0,0.37915984724495366,0.01279074993251268
7.0,0.0,0.5073454913880446,0.03301884734578917
22.0,1.0,0.35872018052869115,0.00709733633092105
8.0,0.0,0.507313829787234,0.028481525624339855
45.0,9.0,0.41771079590228527,0.004869323943513286
15.0,0.0,0.33546099290780146,0.00981422798987304
12.0,0.0,0.43772163120567376,0.016357565142807937
31.0,4.0,0.4644818119423473,0.007775291993605457
16.0,0.0,0.40425531914893614,0.011569325769579022
34.0,6.0,0.4535095953274927,0.006940859505711258
