AGEMOEA2-greedy_multi-1P,AGEMOEA2-greedy_multi-2P,AGEMOEA2-greedy_multi-HUX,AGEMOEA2-greedy_multi-UX,AGEMOEA2-greedy_ting-1P,AGEMOEA2-greedy_ting-2P,AGEMOEA2-greedy_ting-HUX,AGEMOEA2-greedy_ting-UX,AGEMOEA2-random_dense-1P,AGEMOEA2-random_dense-2P,AGEMOEA2-random_dense-HUX,AGEMOEA2-random_dense-UX,NSGA2-greedy_multi-1P,NSGA2-greedy_multi-2P,NSGA2-greedy_multi-HUX,NSGA2-greedy_multi-UX,NSGA2-greedy_ting-1P,NSGA2-greedy_ting-2P,NSGA2-greedy_ting-HUX,NSGA2-greedy_ting-UX,NSGA2-random_dense-1P,NSGA2-random_dense-2P,NSGA2-random_dense-HUX,NSGA2-random_dense-UX,NSGA3-greedy_multi-1P,NSGA3-greedy_multi-2P,NSGA3-greedy_multi-HUX,NSGA3-greedy_multi-UX,NSGA3-greedy_ting-1P,NSGA3-greedy_ting-2P,NSGA3-greedy_ting-HUX,NSGA3-greedy_ting-UX,NSGA3-random_dense-1P,NSGA3-random_dense-2P,NSGA3-random_dense-HUX,NSGA3-random_dense-UX,RVEA-greedy_multi-1P,RVEA-greedy_multi-2P,RVEA-greedy_multi-HUX,RVEA-greedy_multi-UX,RVEA-greedy_ting-1P,RVEA-greedy_ting-2P,RVEA-greedy_ting-HUX,RVEA-greedy_ting-UX,RVEA-random_dense-1P,RVEA-random_dense-2P,RVEA-random_dense-HUX,RVEA-random_dense-UX,SMSEMOA-greedy_multi-1P,SMSEMOA-greedy_multi-2P,SMSEMOA-greedy_multi-HUX,SMSEMOA-greedy_multi-UX,SMSEMOA-greedy_ting-1P,SMSEMOA-greedy_ting-2P,SMSEMOA-greedy_ting-HUX,SMSEMOA-greedy_ting-UX,SMSEMOA-random_dense-1P,SMSEMOA-random_dense-2P,SMSEMOA-random_dense-HUX,SMSEMOA-random_dense-UX,SPEA2-greedy_multi-1P,SPEA2-greedy_multi-2P,SPEA2-greedy_multi-HUX,SPEA2-greedy_multi-UX,SPEA2-greedy_ting-1P,SPEA2-greedy_ting-2P,SPEA2-greedy_ting-HUX,SPEA2-greedy_ting-UX,SPEA2-random_dense-1P,SPEA2-random_dense-2P,SPEA2-random_dense-HUX,SPEA2-random_dense-UX,UNSGA3-greedy_multi-1P,UNSGA3-greedy_multi-2P,UNSGA3-greedy_multi-HUX,UNSGA3-greedy_multi-UX,UNSGA3-greedy_ting-1P,UNSGA3-greedy_ting-2P,UNSGA3-greedy_ting-HUX,UNSGA3-greedy_ting-UX,UNSGA3-random_dense-1P,UNSGA3-random_dense-2P,UNSGA3-random_dense-HUX,UNSGA3-random_dense-UX
1.0,1.0,1.0,1.0,0.9999999999999997,1.0,1.0,0.9999999999999841,1.0,1.0,0.9999999893584464,0.999999996361955,1.0,1.0,1.0,1.0,0.9999999999853777,0.9999975150563281,0.981126617148226,0.9929545887188904,1.0,0.9999999999999989,0.9999506693349555,0.9999423208477647,1.0,1.0,1.0,1.0,1.0,0.9999999999999982,0.9999999991170384,0.9999999972406771,1.0,1.0,0.9999975150563281,0.9999988846516896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999988200076,0.9988816150298848,0.9999641370196674,0.9999815169941029,1.0,0.9999999999996059,0.9999999999974675,0.9999999999236756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999998239,0.9999988846516896,0.9999999769749529,1.0,1.0,0.9999844234916181,0.9998369591017168
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999995228,0.9999999999998997,1.0,1.0,1.0,1.0,1.0,0.9999999986376558,0.999061537819984,0.999798763741539,1.0,1.0,0.9999998882877377,0.9999998591024617,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999872,0.9999999999999329,1.0,1.0,0.9999999986376558,0.9999999995788285,0.9999999999938349,0.9999999999985338,0.9999999999995228,0.999999999998987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999805,0.9999879987718556,0.999999930372646,0.9999999738845173,1.0,1.0,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999995788285,0.9999999999985338,1.0,1.0,0.9999999797151325,0.9999993377179713
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999986,0.9999972609567864,0.9999997777416495,1.0,1.0,0.9999999999985338,0.999999999997887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999986,0.9999999999999998,0.9999997220056942,0.9999998882877377,0.9999999452688154,0.9999999116789773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999704,1.0,0.9999999975999,0.9999999999993032,0.9999999999998509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999998997,0.9999999999757457
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999992,0.9999979584671171,0.9999998419312739,1.0,1.0,0.9999999999991595,0.9999999999987806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999992,0.9999999999999999,0.9999996131088925,0.9999998419312739,0.9999999215525639,0.9999998744965745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999997,0.9999999999999997,0.9999999999999453,1.0,0.9999999984284645,0.9999999999996059,0.999999999999918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999453,0.9999999999853777
0.9999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999704,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999981886925,0.9999999620664525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957827855879203,0.997171883070211,0.9979358759959199,0.9974499319090475,0.9999999999985338,0.9999999995788285,1.0,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999998882877377,0.9999997777416495,0.9999997777416495,0.9999972609567864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999956674,0.999999999997887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999769749529,0.9999999999974675,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999998509,0.9999999999999991,1.0,1.0,1.0,1.0,0.9999999994321928,0.9999999861934796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997171883070211,0.998147103174085,0.9986719781420841,0.9983392428726546,0.9999999999996747,0.9999999998770307,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999571041394,0.9999999116789773,0.9999999116789773,0.9999987644795515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999998987,0.9999999999995228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999918236614,0.9999999999994231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999996747,0.9999999999999978,1.0,1.0,1.0,1.0,0.9999999996887099,0.9999999918236614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977040261858617,0.9985137453779834,0.9989447035871812,0.9986719781420841,0.9999999999998509,0.9999999999350175,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999738845173,0.9999999452688154,0.9999999452688154,0.9999991826088214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999995228,0.9999999999997793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999952191444,0.9999999999997319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999999999999841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999994,1.0,1.0,1.0,1.0,1.0,0.9999999797151325,0.9999996894150056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904344672554498,0.9932644684743149,0.9948933892573747,0.9938500303488467,0.9999999999661817,0.9999999945261386,0.9999999999999964,1.0,0.9999999999999872,0.9999999999999991,1.0,1.0,0.9999991826088214,0.9999984867651,0.9999984867651,0.9999857123111392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999104393,0.9999999999530307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999801472036,0.9999999999447269,0.9999999999999957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,0.9999984867651,0.9999998882877377,1.0,1.0,0.9999999999995228,0.9999999999993032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,0.9999994647925058,0.9999997777416495,0.9999998882877377,0.9999998227913797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999994,0.9999999999999994,0.9999999999998997,1.0,0.9999999989788299,0.9999999999997793,0.9999999999999554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999704,0.9999999999912642
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999997887,0.9999999999999805,1.0,1.0,1.0,1.0,0.9999999999350175,0.9999999979141012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986719781420841,0.9991667906058279,0.9994226222315246,0.9992614515715412,0.9999999999999805,0.9999999999876722,1.0,1.0,1.0,1.0,1.0,1.0,0.999999992841558,0.9999999842921827,0.9999999842921827,0.9999997220056942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999329,0.9999999999999704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999988200076,0.9999999999999636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
