Group,Mean,Equivalence_Lines
SMSEMOA-greedy_multi-UX,8.130785503184051e-05,"['Equivalence_Line_1: SMSEMOA-greedy_multi-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_2: SMSEMOA-greedy_multi-HUX to RVEA-greedy_multi-HUX', 'Equivalence_Line_3: SMSEMOA-greedy_multi-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_4: NSGA3-greedy_multi-UX to SMSEMOA-random_dense-UX', 'Equivalence_Line_5: UNSGA3-greedy_multi-UX to SMSEMOA-random_dense-HUX', 'Equivalence_Line_6: SMSEMOA-greedy_multi-1P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_7: NSGA3-greedy_multi-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: UNSGA3-greedy_multi-HUX to UNSGA3-random_dense-UX', 'Equivalence_Line_9: SPEA2-greedy_multi-1P to NSGA3-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_multi-1P to NSGA3-random_dense-UX', 'Equivalence_Line_11: SPEA2-greedy_multi-2P to UNSGA3-random_dense-HUX', 'Equivalence_Line_12: NSGA3-greedy_multi-2P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_13: UNSGA3-greedy_multi-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_14: UNSGA3-greedy_multi-2P to NSGA2-random_dense-HUX', 'Equivalence_Line_15: NSGA2-greedy_multi-HUX to NSGA2-random_dense-UX', 'Equivalence_Line_16: AGEMOEA2-greedy_multi-1P to NSGA3-greedy_ting-HUX', 'Equivalence_Line_17: NSGA2-greedy_multi-UX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_18: SPEA2-greedy_multi-UX to SMSEMOA-random_dense-2P', 'Equivalence_Line_19: NSGA2-greedy_multi-2P to NSGA3-greedy_ting-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_multi-2P to UNSGA3-greedy_ting-UX', 'Equivalence_Line_21: NSGA2-greedy_multi-1P to RVEA-random_dense-HUX', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-UX to NSGA2-greedy_ting-HUX', 'Equivalence_Line_23: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_ting-UX', 'Equivalence_Line_24: SPEA2-greedy_multi-HUX to RVEA-random_dense-UX', 'Equivalence_Line_25: RVEA-greedy_multi-1P to AGEMOEA2-random_dense-UX', 'Equivalence_Line_26: RVEA-greedy_multi-2P to AGEMOEA2-random_dense-HUX', 'Equivalence_Line_27: RVEA-greedy_multi-HUX to SPEA2-random_dense-UX', 'Equivalence_Line_28: RVEA-greedy_multi-UX to SPEA2-random_dense-HUX', 'Equivalence_Line_29: SMSEMOA-random_dense-UX to NSGA2-greedy_ting-2P', 'Equivalence_Line_30: SMSEMOA-random_dense-HUX to SMSEMOA-random_dense-1P', 'Equivalence_Line_31: SMSEMOA-greedy_ting-HUX to SPEA2-greedy_ting-HUX', 'Equivalence_Line_32: SMSEMOA-greedy_ting-UX to SPEA2-greedy_ting-UX', 'Equivalence_Line_33: UNSGA3-random_dense-UX to NSGA2-greedy_ting-1P', 'Equivalence_Line_34: NSGA3-random_dense-HUX to NSGA2-random_dense-2P', 'Equivalence_Line_35: NSGA3-random_dense-UX to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_36: UNSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_37: SMSEMOA-greedy_ting-2P to UNSGA3-random_dense-2P', 'Equivalence_Line_38: SMSEMOA-greedy_ting-1P to NSGA3-random_dense-2P', 'Equivalence_Line_39: NSGA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_40: NSGA2-random_dense-UX to SPEA2-random_dense-2P', 'Equivalence_Line_41: NSGA3-greedy_ting-HUX to NSGA2-random_dense-1P', 'Equivalence_Line_42: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_43: SMSEMOA-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_44: NSGA3-greedy_ting-UX to AGEMOEA2-random_dense-2P', 'Equivalence_Line_45: UNSGA3-greedy_ting-UX to RVEA-random_dense-2P', 'Equivalence_Line_46: RVEA-random_dense-HUX to NSGA3-random_dense-1P', 'Equivalence_Line_47: NSGA2-greedy_ting-HUX to NSGA3-greedy_ting-1P', 'Equivalence_Line_48: NSGA2-greedy_ting-UX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_49: RVEA-random_dense-UX to UNSGA3-random_dense-1P', 'Equivalence_Line_50: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-1P', 'Equivalence_Line_51: AGEMOEA2-random_dense-HUX to AGEMOEA2-random_dense-1P', 'Equivalence_Line_52: SPEA2-random_dense-UX to SPEA2-greedy_ting-1P', 'Equivalence_Line_53: SPEA2-random_dense-HUX to SPEA2-random_dense-1P', 'Equivalence_Line_54: NSGA2-greedy_ting-2P to AGEMOEA2-greedy_ting-1P', 'Equivalence_Line_55: SMSEMOA-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_56: SPEA2-greedy_ting-HUX to RVEA-greedy_ting-2P', 'Equivalence_Line_57: SPEA2-greedy_ting-UX to RVEA-greedy_ting-HUX', 'Equivalence_Line_58: NSGA2-greedy_ting-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_59: NSGA2-random_dense-2P to RVEA-greedy_ting-1P']"
SMSEMOA-greedy_multi-HUX,0.000102262437839,"['Equivalence_Line_1: SMSEMOA-greedy_multi-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_2: SMSEMOA-greedy_multi-HUX to RVEA-greedy_multi-HUX', 'Equivalence_Line_3: SMSEMOA-greedy_multi-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_4: NSGA3-greedy_multi-UX to SMSEMOA-random_dense-UX', 'Equivalence_Line_5: UNSGA3-greedy_multi-UX to SMSEMOA-random_dense-HUX', 'Equivalence_Line_6: SMSEMOA-greedy_multi-1P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_7: NSGA3-greedy_multi-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: UNSGA3-greedy_multi-HUX to UNSGA3-random_dense-UX', 'Equivalence_Line_9: SPEA2-greedy_multi-1P to NSGA3-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_multi-1P to NSGA3-random_dense-UX', 'Equivalence_Line_11: SPEA2-greedy_multi-2P to UNSGA3-random_dense-HUX', 'Equivalence_Line_12: NSGA3-greedy_multi-2P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_13: UNSGA3-greedy_multi-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_14: UNSGA3-greedy_multi-2P to NSGA2-random_dense-HUX', 'Equivalence_Line_15: NSGA2-greedy_multi-HUX to NSGA2-random_dense-UX', 'Equivalence_Line_16: AGEMOEA2-greedy_multi-1P to NSGA3-greedy_ting-HUX', 'Equivalence_Line_17: NSGA2-greedy_multi-UX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_18: SPEA2-greedy_multi-UX to SMSEMOA-random_dense-2P', 'Equivalence_Line_19: NSGA2-greedy_multi-2P to NSGA3-greedy_ting-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_multi-2P to UNSGA3-greedy_ting-UX', 'Equivalence_Line_21: NSGA2-greedy_multi-1P to RVEA-random_dense-HUX', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-UX to NSGA2-greedy_ting-HUX', 'Equivalence_Line_23: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_ting-UX', 'Equivalence_Line_24: SPEA2-greedy_multi-HUX to RVEA-random_dense-UX', 'Equivalence_Line_25: RVEA-greedy_multi-1P to AGEMOEA2-random_dense-UX', 'Equivalence_Line_26: RVEA-greedy_multi-2P to AGEMOEA2-random_dense-HUX', 'Equivalence_Line_27: RVEA-greedy_multi-HUX to SPEA2-random_dense-UX', 'Equivalence_Line_28: RVEA-greedy_multi-UX to SPEA2-random_dense-HUX', 'Equivalence_Line_29: SMSEMOA-random_dense-UX to NSGA2-greedy_ting-2P', 'Equivalence_Line_30: SMSEMOA-random_dense-HUX to SMSEMOA-random_dense-1P', 'Equivalence_Line_31: SMSEMOA-greedy_ting-HUX to SPEA2-greedy_ting-HUX', 'Equivalence_Line_32: SMSEMOA-greedy_ting-UX to SPEA2-greedy_ting-UX', 'Equivalence_Line_33: UNSGA3-random_dense-UX to NSGA2-greedy_ting-1P', 'Equivalence_Line_34: NSGA3-random_dense-HUX to NSGA2-random_dense-2P', 'Equivalence_Line_35: NSGA3-random_dense-UX to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_36: UNSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_37: SMSEMOA-greedy_ting-2P to UNSGA3-random_dense-2P', 'Equivalence_Line_38: SMSEMOA-greedy_ting-1P to NSGA3-random_dense-2P', 'Equivalence_Line_39: NSGA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_40: NSGA2-random_dense-UX to SPEA2-random_dense-2P', 'Equivalence_Line_41: NSGA3-greedy_ting-HUX to NSGA2-random_dense-1P', 'Equivalence_Line_42: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_43: SMSEMOA-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_44: NSGA3-greedy_ting-UX to AGEMOEA2-random_dense-2P', 'Equivalence_Line_45: UNSGA3-greedy_ting-UX to RVEA-random_dense-2P', 'Equivalence_Line_46: RVEA-random_dense-HUX to NSGA3-random_dense-1P', 'Equivalence_Line_47: NSGA2-greedy_ting-HUX to NSGA3-greedy_ting-1P', 'Equivalence_Line_48: NSGA2-greedy_ting-UX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_49: RVEA-random_dense-UX to UNSGA3-random_dense-1P', 'Equivalence_Line_50: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-1P', 'Equivalence_Line_51: AGEMOEA2-random_dense-HUX to AGEMOEA2-random_dense-1P', 'Equivalence_Line_52: SPEA2-random_dense-UX to SPEA2-greedy_ting-1P', 'Equivalence_Line_53: SPEA2-random_dense-HUX to SPEA2-random_dense-1P', 'Equivalence_Line_54: NSGA2-greedy_ting-2P to AGEMOEA2-greedy_ting-1P', 'Equivalence_Line_55: SMSEMOA-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_56: SPEA2-greedy_ting-HUX to RVEA-greedy_ting-2P', 'Equivalence_Line_57: SPEA2-greedy_ting-UX to RVEA-greedy_ting-HUX', 'Equivalence_Line_58: NSGA2-greedy_ting-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_59: NSGA2-random_dense-2P to RVEA-greedy_ting-1P']"
SMSEMOA-greedy_multi-2P,0.0002402584387061,"['Equivalence_Line_1: SMSEMOA-greedy_multi-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_2: SMSEMOA-greedy_multi-HUX to RVEA-greedy_multi-HUX', 'Equivalence_Line_3: SMSEMOA-greedy_multi-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_4: NSGA3-greedy_multi-UX to SMSEMOA-random_dense-UX', 'Equivalence_Line_5: UNSGA3-greedy_multi-UX to SMSEMOA-random_dense-HUX', 'Equivalence_Line_6: SMSEMOA-greedy_multi-1P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_7: NSGA3-greedy_multi-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: UNSGA3-greedy_multi-HUX to UNSGA3-random_dense-UX', 'Equivalence_Line_9: SPEA2-greedy_multi-1P to NSGA3-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_multi-1P to NSGA3-random_dense-UX', 'Equivalence_Line_11: SPEA2-greedy_multi-2P to UNSGA3-random_dense-HUX', 'Equivalence_Line_12: NSGA3-greedy_multi-2P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_13: UNSGA3-greedy_multi-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_14: UNSGA3-greedy_multi-2P to NSGA2-random_dense-HUX', 'Equivalence_Line_15: NSGA2-greedy_multi-HUX to NSGA2-random_dense-UX', 'Equivalence_Line_16: AGEMOEA2-greedy_multi-1P to NSGA3-greedy_ting-HUX', 'Equivalence_Line_17: NSGA2-greedy_multi-UX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_18: SPEA2-greedy_multi-UX to SMSEMOA-random_dense-2P', 'Equivalence_Line_19: NSGA2-greedy_multi-2P to NSGA3-greedy_ting-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_multi-2P to UNSGA3-greedy_ting-UX', 'Equivalence_Line_21: NSGA2-greedy_multi-1P to RVEA-random_dense-HUX', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-UX to NSGA2-greedy_ting-HUX', 'Equivalence_Line_23: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_ting-UX', 'Equivalence_Line_24: SPEA2-greedy_multi-HUX to RVEA-random_dense-UX', 'Equivalence_Line_25: RVEA-greedy_multi-1P to AGEMOEA2-random_dense-UX', 'Equivalence_Line_26: RVEA-greedy_multi-2P to AGEMOEA2-random_dense-HUX', 'Equivalence_Line_27: RVEA-greedy_multi-HUX to SPEA2-random_dense-UX', 'Equivalence_Line_28: RVEA-greedy_multi-UX to SPEA2-random_dense-HUX', 'Equivalence_Line_29: SMSEMOA-random_dense-UX to NSGA2-greedy_ting-2P', 'Equivalence_Line_30: SMSEMOA-random_dense-HUX to SMSEMOA-random_dense-1P', 'Equivalence_Line_31: SMSEMOA-greedy_ting-HUX to SPEA2-greedy_ting-HUX', 'Equivalence_Line_32: SMSEMOA-greedy_ting-UX to SPEA2-greedy_ting-UX', 'Equivalence_Line_33: UNSGA3-random_dense-UX to NSGA2-greedy_ting-1P', 'Equivalence_Line_34: NSGA3-random_dense-HUX to NSGA2-random_dense-2P', 'Equivalence_Line_35: NSGA3-random_dense-UX to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_36: UNSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_37: SMSEMOA-greedy_ting-2P to UNSGA3-random_dense-2P', 'Equivalence_Line_38: SMSEMOA-greedy_ting-1P to NSGA3-random_dense-2P', 'Equivalence_Line_39: NSGA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_40: NSGA2-random_dense-UX to SPEA2-random_dense-2P', 'Equivalence_Line_41: NSGA3-greedy_ting-HUX to NSGA2-random_dense-1P', 'Equivalence_Line_42: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_43: SMSEMOA-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_44: NSGA3-greedy_ting-UX to AGEMOEA2-random_dense-2P', 'Equivalence_Line_45: UNSGA3-greedy_ting-UX to RVEA-random_dense-2P', 'Equivalence_Line_46: RVEA-random_dense-HUX to NSGA3-random_dense-1P', 'Equivalence_Line_47: NSGA2-greedy_ting-HUX to NSGA3-greedy_ting-1P', 'Equivalence_Line_48: NSGA2-greedy_ting-UX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_49: RVEA-random_dense-UX to UNSGA3-random_dense-1P', 'Equivalence_Line_50: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-1P', 'Equivalence_Line_51: AGEMOEA2-random_dense-HUX to AGEMOEA2-random_dense-1P', 'Equivalence_Line_52: SPEA2-random_dense-UX to SPEA2-greedy_ting-1P', 'Equivalence_Line_53: SPEA2-random_dense-HUX to SPEA2-random_dense-1P', 'Equivalence_Line_54: NSGA2-greedy_ting-2P to AGEMOEA2-greedy_ting-1P', 'Equivalence_Line_55: SMSEMOA-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_56: SPEA2-greedy_ting-HUX to RVEA-greedy_ting-2P', 'Equivalence_Line_57: SPEA2-greedy_ting-UX to RVEA-greedy_ting-HUX', 'Equivalence_Line_58: NSGA2-greedy_ting-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_59: NSGA2-random_dense-2P to RVEA-greedy_ting-1P']"
NSGA3-greedy_multi-UX,0.0002439302298462,"['Equivalence_Line_1: SMSEMOA-greedy_multi-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_2: SMSEMOA-greedy_multi-HUX to RVEA-greedy_multi-HUX', 'Equivalence_Line_3: SMSEMOA-greedy_multi-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_4: NSGA3-greedy_multi-UX to SMSEMOA-random_dense-UX', 'Equivalence_Line_5: UNSGA3-greedy_multi-UX to SMSEMOA-random_dense-HUX', 'Equivalence_Line_6: SMSEMOA-greedy_multi-1P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_7: NSGA3-greedy_multi-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: UNSGA3-greedy_multi-HUX to UNSGA3-random_dense-UX', 'Equivalence_Line_9: SPEA2-greedy_multi-1P to NSGA3-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_multi-1P to NSGA3-random_dense-UX', 'Equivalence_Line_11: SPEA2-greedy_multi-2P to UNSGA3-random_dense-HUX', 'Equivalence_Line_12: NSGA3-greedy_multi-2P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_13: UNSGA3-greedy_multi-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_14: UNSGA3-greedy_multi-2P to NSGA2-random_dense-HUX', 'Equivalence_Line_15: NSGA2-greedy_multi-HUX to NSGA2-random_dense-UX', 'Equivalence_Line_16: AGEMOEA2-greedy_multi-1P to NSGA3-greedy_ting-HUX', 'Equivalence_Line_17: NSGA2-greedy_multi-UX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_18: SPEA2-greedy_multi-UX to SMSEMOA-random_dense-2P', 'Equivalence_Line_19: NSGA2-greedy_multi-2P to NSGA3-greedy_ting-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_multi-2P to UNSGA3-greedy_ting-UX', 'Equivalence_Line_21: NSGA2-greedy_multi-1P to RVEA-random_dense-HUX', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-UX to NSGA2-greedy_ting-HUX', 'Equivalence_Line_23: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_ting-UX', 'Equivalence_Line_24: SPEA2-greedy_multi-HUX to RVEA-random_dense-UX', 'Equivalence_Line_25: RVEA-greedy_multi-1P to AGEMOEA2-random_dense-UX', 'Equivalence_Line_26: RVEA-greedy_multi-2P to AGEMOEA2-random_dense-HUX', 'Equivalence_Line_27: RVEA-greedy_multi-HUX to SPEA2-random_dense-UX', 'Equivalence_Line_28: RVEA-greedy_multi-UX to SPEA2-random_dense-HUX', 'Equivalence_Line_29: SMSEMOA-random_dense-UX to NSGA2-greedy_ting-2P', 'Equivalence_Line_30: SMSEMOA-random_dense-HUX to SMSEMOA-random_dense-1P', 'Equivalence_Line_31: SMSEMOA-greedy_ting-HUX to SPEA2-greedy_ting-HUX', 'Equivalence_Line_32: SMSEMOA-greedy_ting-UX to SPEA2-greedy_ting-UX', 'Equivalence_Line_33: UNSGA3-random_dense-UX to NSGA2-greedy_ting-1P', 'Equivalence_Line_34: NSGA3-random_dense-HUX to NSGA2-random_dense-2P', 'Equivalence_Line_35: NSGA3-random_dense-UX to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_36: UNSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_37: SMSEMOA-greedy_ting-2P to UNSGA3-random_dense-2P', 'Equivalence_Line_38: SMSEMOA-greedy_ting-1P to NSGA3-random_dense-2P', 'Equivalence_Line_39: NSGA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_40: NSGA2-random_dense-UX to SPEA2-random_dense-2P', 'Equivalence_Line_41: NSGA3-greedy_ting-HUX to NSGA2-random_dense-1P', 'Equivalence_Line_42: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_43: SMSEMOA-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_44: NSGA3-greedy_ting-UX to AGEMOEA2-random_dense-2P', 'Equivalence_Line_45: UNSGA3-greedy_ting-UX to RVEA-random_dense-2P', 'Equivalence_Line_46: RVEA-random_dense-HUX to NSGA3-random_dense-1P', 'Equivalence_Line_47: NSGA2-greedy_ting-HUX to NSGA3-greedy_ting-1P', 'Equivalence_Line_48: NSGA2-greedy_ting-UX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_49: RVEA-random_dense-UX to UNSGA3-random_dense-1P', 'Equivalence_Line_50: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-1P', 'Equivalence_Line_51: AGEMOEA2-random_dense-HUX to AGEMOEA2-random_dense-1P', 'Equivalence_Line_52: SPEA2-random_dense-UX to SPEA2-greedy_ting-1P', 'Equivalence_Line_53: SPEA2-random_dense-HUX to SPEA2-random_dense-1P', 'Equivalence_Line_54: NSGA2-greedy_ting-2P to AGEMOEA2-greedy_ting-1P', 'Equivalence_Line_55: SMSEMOA-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_56: SPEA2-greedy_ting-HUX to RVEA-greedy_ting-2P', 'Equivalence_Line_57: SPEA2-greedy_ting-UX to RVEA-greedy_ting-HUX', 'Equivalence_Line_58: NSGA2-greedy_ting-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_59: NSGA2-random_dense-2P to RVEA-greedy_ting-1P']"
UNSGA3-greedy_multi-UX,0.0002671616673478,"['Equivalence_Line_1: SMSEMOA-greedy_multi-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_2: SMSEMOA-greedy_multi-HUX to RVEA-greedy_multi-HUX', 'Equivalence_Line_3: SMSEMOA-greedy_multi-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_4: NSGA3-greedy_multi-UX to SMSEMOA-random_dense-UX', 'Equivalence_Line_5: UNSGA3-greedy_multi-UX to SMSEMOA-random_dense-HUX', 'Equivalence_Line_6: SMSEMOA-greedy_multi-1P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_7: NSGA3-greedy_multi-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: UNSGA3-greedy_multi-HUX to UNSGA3-random_dense-UX', 'Equivalence_Line_9: SPEA2-greedy_multi-1P to NSGA3-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_multi-1P to NSGA3-random_dense-UX', 'Equivalence_Line_11: SPEA2-greedy_multi-2P to UNSGA3-random_dense-HUX', 'Equivalence_Line_12: NSGA3-greedy_multi-2P to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_13: UNSGA3-greedy_multi-1P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_14: UNSGA3-greedy_multi-2P to NSGA2-random_dense-HUX', 'Equivalence_Line_15: NSGA2-greedy_multi-HUX to NSGA2-random_dense-UX', 'Equivalence_Line_16: AGEMOEA2-greedy_multi-1P to NSGA3-greedy_ting-HUX', 'Equivalence_Line_17: NSGA2-greedy_multi-UX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_18: SPEA2-greedy_multi-UX to SMSEMOA-random_dense-2P', 'Equivalence_Line_19: NSGA2-greedy_multi-2P to NSGA3-greedy_ting-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_multi-2P to UNSGA3-greedy_ting-UX', 'Equivalence_Line_21: NSGA2-greedy_multi-1P to RVEA-random_dense-HUX', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-UX to NSGA2-greedy_ting-HUX', 'Equivalence_Line_23: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_ting-UX', 'Equivalence_Line_24: SPEA2-greedy_multi-HUX to RVEA-random_dense-UX', 'Equivalence_Line_25: RVEA-greedy_multi-1P to AGEMOEA2-random_dense-UX', 'Equivalence_Line_26: RVEA-greedy_multi-2P to AGEMOEA2-random_dense-HUX', 'Equivalence_Line_27: RVEA-greedy_multi-HUX to SPEA2-random_dense-UX', 'Equivalence_Line_28: RVEA-greedy_multi-UX to SPEA2-random_dense-HUX', 'Equivalence_Line_29: SMSEMOA-random_dense-UX to NSGA2-greedy_ting-2P', 'Equivalence_Line_30: SMSEMOA-random_dense-HUX to SMSEMOA-random_dense-1P', 'Equivalence_Line_31: SMSEMOA-greedy_ting-HUX to SPEA2-greedy_ting-HUX', 'Equivalence_Line_32: SMSEMOA-greedy_ting-UX to SPEA2-greedy_ting-UX', 'Equivalence_Line_33: UNSGA3-random_dense-UX to NSGA2-greedy_ting-1P', 'Equivalence_Line_34: NSGA3-random_dense-HUX to NSGA2-random_dense-2P', 'Equivalence_Line_35: NSGA3-random_dense-UX to AGEMOEA2-greedy_ting-HUX', 'Equivalence_Line_36: UNSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_37: SMSEMOA-greedy_ting-2P to UNSGA3-random_dense-2P', 'Equivalence_Line_38: SMSEMOA-greedy_ting-1P to NSGA3-random_dense-2P', 'Equivalence_Line_39: NSGA2-random_dense-HUX to SPEA2-greedy_ting-2P', 'Equivalence_Line_40: NSGA2-random_dense-UX to SPEA2-random_dense-2P', 'Equivalence_Line_41: NSGA3-greedy_ting-HUX to NSGA2-random_dense-1P', 'Equivalence_Line_42: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_43: SMSEMOA-random_dense-2P to NSGA3-greedy_ting-2P', 'Equivalence_Line_44: NSGA3-greedy_ting-UX to AGEMOEA2-random_dense-2P', 'Equivalence_Line_45: UNSGA3-greedy_ting-UX to RVEA-random_dense-2P', 'Equivalence_Line_46: RVEA-random_dense-HUX to NSGA3-random_dense-1P', 'Equivalence_Line_47: NSGA2-greedy_ting-HUX to NSGA3-greedy_ting-1P', 'Equivalence_Line_48: NSGA2-greedy_ting-UX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_49: RVEA-random_dense-UX to UNSGA3-random_dense-1P', 'Equivalence_Line_50: AGEMOEA2-random_dense-UX to UNSGA3-greedy_ting-1P', 'Equivalence_Line_51: AGEMOEA2-random_dense-HUX to AGEMOEA2-random_dense-1P', 'Equivalence_Line_52: SPEA2-random_dense-UX to SPEA2-greedy_ting-1P', 'Equivalence_Line_53: SPEA2-random_dense-HUX to SPEA2-random_dense-1P', 'Equivalence_Line_54: NSGA2-greedy_ting-2P to AGEMOEA2-greedy_ting-1P', 'Equivalence_Line_55: SMSEMOA-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_56: SPEA2-greedy_ting-HUX to RVEA-greedy_ting-2P', 'Equivalence_Line_57: SPEA2-greedy_ting-UX to RVEA-greedy_ting-HUX', 'Equivalence_Line_58: NSGA2-greedy_ting-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_59: NSGA2-random_dense-2P to RVEA-greedy_ting-1P']"
