generation,algorithm,init,crossover,run,seed,n_solutions,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
101,NSGA2,greedy_multi,UX,4,1466582928,219,0.28853609368704536,1.7775302948736298,1.856456980941166,0.05417944787100055,1.3290331726589777e-05,0.051353646841113904,0.26,0.16401514226274547,16.98581155477833,0.02200234657354706
111,NSGA2,greedy_multi,UX,4,1466582928,219,0.29241900950908134,1.7756829615495462,1.856276168950622,0.05462706395352115,5.371040852233346e-05,0.0543774989188454,0.26,0.16754707484087356,17.772049774927943,0.023020789863896298
121,NSGA2,greedy_multi,UX,4,1466582928,219,0.2928158865975527,1.7754334155845668,1.8561930694263082,0.05471146704609621,5.371040852233346e-05,0.05385845894609507,0.2692307692307692,0.16285891981884368,17.6372980018783,0.022846240935075517
131,NSGA2,greedy_multi,UX,4,1466582928,219,0.30320347211356224,1.766210287699258,1.8478828682521393,0.056934451063062205,5.371040852233346e-05,0.054710128098943586,0.2608695652173913,0.16191169543261721,17.856289873376728,0.023129909162405086
141,NSGA2,greedy_multi,UX,4,1466582928,219,0.3032239520299192,1.766210287699258,1.8478828682521393,0.05693319450909514,5.371040852233346e-05,0.05517614353728306,0.2641509433962264,0.1651815994101494,17.975282554486867,0.023284044759698013
151,NSGA2,greedy_multi,UX,4,1466582928,219,0.3036146570885613,1.7659919349799011,1.8478828682521393,0.05698614143378561,5.371040852233346e-05,0.054930178423621856,0.2608695652173913,0.16499673721089703,17.916856925418568,0.023208363893029233
161,NSGA2,greedy_multi,UX,4,1466582928,218,0.3070027317003449,1.7642173858956032,1.8477157103054043,0.057436345042076016,5.371040852233346e-05,0.05501464296985923,0.2653061224489796,0.16427382755418213,17.93562935129156,0.023232680506854352
171,NSGA2,greedy_multi,UX,4,1466582928,219,0.3070027317003449,1.7642173858956032,1.8477157103054043,0.05743369722807976,5.371040852233346e-05,0.05597344886101863,0.2631578947368421,0.16301856404145776,18.17363337543314,0.023540975874913394
181,NSGA2,greedy_multi,UX,4,1466582928,218,0.3070027317003449,1.7642173858956032,1.8477157103054043,0.05741926781175391,5.371040852233346e-05,0.0552479364429719,0.25862068965517243,0.16234233950139523,17.985006343939098,0.023296640341890024
191,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787594897825215,5.371040852233346e-05,0.05596707472829942,0.26666666666666666,0.1669337649520887,18.170799734447357,0.023537305355501758
201,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057866775599910936,5.371040852233346e-05,0.05662944958484421,0.25862068965517243,0.16492287297257946,18.341854496583437,0.023758878881584764
211,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057857900019911764,5.371040852233346e-05,0.057067742282649096,0.25862068965517243,0.16443670059812632,18.442359694290616,0.023889066961516343
221,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057875552955586225,5.371040852233346e-05,0.05613870087016914,0.26,0.1650463050671991,18.20488843550633,0.023581461704023744
231,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787818093469308,5.371040852233346e-05,0.05606041503170645,0.25862068965517243,0.16698414450774454,18.18317464943813,0.02355333503813229
241,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787574541588883,5.371040852233346e-05,0.0554474624853926,0.26,0.16475748559870637,18.03092716733055,0.023356123273744235
251,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057862796951809264,5.371040852233346e-05,0.0578096523589326,0.2558139534883721,0.1695036391253407,18.6456289063765,0.024152369049710493
261,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05785741009021191,5.371040852233346e-05,0.056874334361155805,0.2549019607843137,0.169684703010773,18.396215874866414,0.023829295174697427
271,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057850353604456194,5.371040852233346e-05,0.056861755483056026,0.25925925925925924,0.16903959955757497,18.389447520968943,0.023820527876902777
281,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05786129824680623,5.371040852233346e-05,0.05604309526165493,0.25925925925925924,0.1685710345569101,18.16594611224457,0.023531018280109544
291,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05784268769925505,5.371040852233346e-05,0.05817495231146238,0.25925925925925924,0.17266935402001118,18.73031024320736,0.02426205990052767
301,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057861970703470614,5.371040852233346e-05,0.05670737428642679,0.25925925925925924,0.17290288410674282,18.3350173256906,0.023750022442604404
311,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057875433312293965,5.371040852233346e-05,0.05688930605766702,0.25925925925925924,0.1750523495290913,18.38896985005991,0.023819909132201958
321,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057887343722677065,5.371040852233346e-05,0.057711890945953526,0.2653061224489796,0.1751932851269314,18.615199650247742,0.02411295291482868
331,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787540205184012,5.371040852233346e-05,0.05791548461455493,0.2641509433962264,0.17340648160899172,18.65905631659056,0.024169762068122488
341,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787335849072307,5.371040852233346e-05,0.056901077691670104,0.2641509433962264,0.1732775804840814,18.406242915897536,0.02384228356981546
351,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05786582370320609,5.371040852233346e-05,0.05688947740057276,0.26,0.17633773334114838,18.395216004404286,0.023828000005705036
361,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477964444889143,0.05786461390885997,5.371040852233346e-05,0.05677500311201286,0.26,0.17336298371704917,18.379550017811457,0.023807707276957846
371,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477964444889143,0.05788038441476323,5.371040852233346e-05,0.057459019119886115,0.2608695652173913,0.17790025580400592,18.54184478124292,0.024017933654459738
381,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05786728874644415,5.371040852233346e-05,0.0578955171540846,0.26,0.17544843236484015,18.649830791152564,0.024157811905638035
391,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05786380706159801,5.371040852233346e-05,0.05856579004421607,0.25925925925925924,0.17737611080838997,18.819533501732572,0.024377634069601778
401,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.0578556953453015,5.371040852233346e-05,0.05682012843746615,0.2653061224489796,0.1683873618612216,18.379242365361574,0.023807308763421728
411,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.057882354284024023,5.371040852233346e-05,0.05806573954132342,0.2653061224489796,0.1723895579888348,18.691631043751418,0.02421195731055883
421,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787127144354432,5.371040852233346e-05,0.05746858063917215,0.2653061224489796,0.1695391292387677,18.536549920658054,0.024011075026759136
431,NSGA2,greedy_multi,UX,4,1466582928,219,0.31040041920668215,1.762442836811305,1.8477157103054043,0.05787151454875551,5.371040852233346e-05,0.058119847816924385,0.26,0.1718484516172043,18.70314777032935,0.02422687535016755
441,NSGA2,greedy_multi,UX,4,1466582928,219,0.31360920623894206,1.7609455610214286,1.8477157103054043,0.05824810142550255,5.371040852233346e-05,0.05881977913083713,0.2641509433962264,0.1740854915669221,18.87554243984585,0.024450184507572345
451,NSGA2,greedy_multi,UX,4,1466582928,219,0.31360920623894206,1.7609455610214286,1.8477157103054043,0.05825662964827317,5.371040852233346e-05,0.05814504870479898,0.2641509433962264,0.17305764196716322,18.718943294795817,0.024247335874087846
461,NSGA2,greedy_multi,UX,4,1466582928,219,0.31360920623894206,1.7609455610214286,1.8477157103054043,0.058259248910461414,5.371040852233346e-05,0.05823212929849609,0.2641509433962264,0.17348450139029542,18.732694549693967,0.0242651483804326
471,NSGA2,greedy_multi,UX,4,1466582928,219,0.31642908674425946,1.759534933136059,1.8477278737384315,0.0586095191320338,5.371040852233346e-05,0.05891421323229034,0.2641509433962264,0.17722755822693254,18.89156060753263,0.02447093342944641
481,NSGA2,greedy_multi,UX,4,1466582928,219,0.31642908674425946,1.759534933136059,1.8477278737384315,0.058599802900348906,5.371040852233346e-05,0.058900293011663,0.26,0.17243711312331664,18.8958029728942,0.02447642872136554
491,NSGA2,greedy_multi,UX,4,1466582928,219,0.31642908674425946,1.759534933136059,1.8477157103054043,0.05860852741701795,5.371040852233346e-05,0.058815947632442564,0.2641509433962264,0.17895591479254128,18.8793395187668,0.024455103003583934
500,NSGA2,greedy_multi,UX,4,1466582928,219,0.31642908674425946,1.759534933136059,1.8477157103054043,0.05861150780005502,5.371040852233346e-05,0.057937414601845115,0.2653061224489796,0.17839803393754713,18.65880938501894,0.02416944220857376
1,NSGA3,random_dense,UX,1,734820775,220,0.5262368699021436,1.5403344735871205,1.703434237045075,0.24274946533370761,0.743512112464054,0.8813418796573796,0.1769436997319035,0.15642753247246596,128.26342682140555,0.166144335260888
11,NSGA3,random_dense,UX,1,734820775,220,0.7068744158238807,1.37774015386496,1.6119575918637152,0.2964040652620617,0.6914495281732721,0.8371534256940479,0.19613259668508287,0.1732882078655219,130.98525548033527,0.16967002005224777
21,NSGA3,random_dense,UX,1,734820775,220,0.7493539862791105,1.292112973752809,1.5569961481908194,0.3300509789030446,0.6519189834111322,0.8050045480811274,0.2084507042253521,0.18942315930436393,132.47994439071567,0.17160614558382858
31,NSGA3,random_dense,UX,1,734820775,220,0.8443808700301534,1.2305871067938878,1.5233720375254107,0.3530562262129233,0.6225614997639697,0.7896864621098202,0.2136986301369863,0.19440303181084784,133.78298275306253,0.17329401911018463
41,NSGA3,random_dense,UX,1,734820775,220,0.9219148118663749,1.1560231506208507,1.5096076252246946,0.3787051664689486,0.5738928663416435,0.7759169541752119,0.22023809523809523,0.2025515581173659,133.4434276273372,0.17285418086442642
51,NSGA3,random_dense,UX,1,734820775,220,0.9502458303799293,1.1208993994151517,1.4908164981965353,0.39279448979322973,0.5567216719199262,0.769303173183185,0.22636103151862463,0.20604487809372907,133.86047308188265,0.1733943951837858
61,NSGA3,random_dense,UX,1,734820775,220,0.98134801623589,1.0838882504730492,1.4732667995002284,0.40692218922735707,0.5471794030424791,0.7558926521362568,0.2303206997084548,0.20966204920367593,133.20135799484203,0.17254061916430313
71,NSGA3,random_dense,UX,1,734820775,220,0.9894041950625849,1.075832071646354,1.4513055867844726,0.4118291217145268,0.5435302608240922,0.7457883283008173,0.23393316195372751,0.21477169126752155,133.4124677627337,0.1728140774128675
81,NSGA3,random_dense,UX,1,734820775,220,0.9819163026300347,1.0706381767752982,1.4363319066696814,0.4161659486319093,0.5432483553283167,0.742342141108686,0.24193548387096775,0.2166090953925872,134.25340103159252,0.1739033692119074
91,NSGA3,random_dense,UX,1,734820775,220,1.0004305850659025,1.056360626982431,1.44553206990882,0.4213726205557495,0.5274258284177691,0.7423434406131674,0.23835616438356164,0.21918848630944773,134.8148009348807,0.1746305711591719
101,NSGA3,random_dense,UX,1,734820775,220,1.0476546896169274,1.008576992753228,1.4346734398965435,0.43894861082082276,0.5297440957633781,0.7443070549752977,0.2372448979591837,0.22188526231401856,135.85299403610574,0.17597538087578463
111,NSGA3,random_dense,UX,1,734820775,220,1.0326615541807895,1.0001326281895488,1.4235983245632768,0.44389428928110347,0.5297440957633781,0.7486611537836368,0.2411764705882353,0.22616243907922576,136.94723162475822,0.17739278707870235
121,NSGA3,random_dense,UX,1,734820775,220,1.065833586519108,0.9908724637556432,1.4179053176898087,0.44746878819516245,0.5249087475109419,0.7615420528279383,0.24290220820189273,0.22742060549121182,139.08156431334623,0.18015746672713243
131,NSGA3,random_dense,UX,1,734820775,220,1.0567313389939703,0.987011433130823,1.4198336811275616,0.4494007987061761,0.5240832357215233,0.7595331902841096,0.24199288256227758,0.22747604153560713,139.23544890393293,0.18035679909835872
141,NSGA3,random_dense,UX,1,734820775,220,1.076654511389746,0.9721658279391417,1.41540472061071,0.4549814107449587,0.5060730320839638,0.7715290988280775,0.24719101123595505,0.22915670568057492,140.95179722759508,0.18258004822227342
151,NSGA3,random_dense,UX,1,734820775,220,1.0644542987189305,0.9772951562469119,1.4179205018407477,0.45438033049226806,0.5146083447622298,0.7611201843390081,0.25084745762711863,0.23032455762097115,139.46402321083175,0.18065287980677688
161,NSGA3,random_dense,UX,1,734820775,220,1.080921176772756,0.9653478328921578,1.4209345991925264,0.45894883425415334,0.5004040090555152,0.7665287445221838,0.25170068027210885,0.2323081063218812,140.5839337524178,0.18210354113007488
171,NSGA3,random_dense,UX,1,734820775,220,1.1073404264212403,0.9539065186514766,1.4072112036861635,0.46293786904666706,0.5004040090555152,0.7603768735715999,0.2518796992481203,0.23385211017774685,140.01868552546742,0.1813713543076003
181,NSGA3,random_dense,UX,1,734820775,220,1.1252680487766826,0.9396404827238758,1.406899097426659,0.4687280485846521,0.5004040090555152,0.7672926146134306,0.2534722222222222,0.2343504778057764,140.99024419729204,0.1826298499964923
191,NSGA3,random_dense,UX,1,734820775,220,1.1472687764248588,0.9423350786804602,1.4085332719666344,0.4680489281788041,0.5008469893273734,0.7612547809572671,0.2534722222222222,0.23324551462994328,140.0871776273372,0.18146007464680985
201,NSGA3,random_dense,UX,1,734820775,220,1.1686722678476507,0.9173143587896732,1.4085332719666344,0.4759888793534356,0.48578446115598,0.7719025055917026,0.2535211267605634,0.23412710803892228,141.4467077691812,0.1832211240533435
211,NSGA3,random_dense,UX,1,734820775,220,1.1967901798632918,0.9030421534176768,1.4079837351187101,0.4800276283393564,0.48033040081628225,0.7641229111180364,0.2535211267605634,0.23606069228883514,140.45857511283043,0.18194115947257827
221,NSGA3,random_dense,UX,1,734820775,220,1.1801747303982637,0.9228129407325341,1.4085332719666344,0.4744377529047049,0.4905489896340317,0.8040181698306066,0.2509505703422053,0.2333591354838629,145.73385315925208,0.18877442119074103
231,NSGA3,random_dense,UX,1,734820775,220,1.2088306966755846,0.9228129407325341,1.4085332719666344,0.4731936316299137,0.4905489896340317,0.7725686437728564,0.24912280701754386,0.23151043620357878,141.65416666666667,0.1834898531951641
241,NSGA3,random_dense,UX,1,734820775,220,1.231186849649299,0.9090185179598395,1.4073533813373937,0.4772937352097108,0.4817227021681984,0.7604499613886377,0.2508250825082508,0.23322911097326207,140.1721550612508,0.181570149043071
251,NSGA3,random_dense,UX,1,734820775,220,1.2164182290776417,0.916969081122988,1.3952036453595658,0.47589273903644236,0.4905489896340317,0.7698761865080721,0.25386996904024767,0.23263888249803535,141.33642005157964,0.18307826431551766
261,NSGA3,random_dense,UX,1,734820775,220,1.2396527312122017,0.9069989284317866,1.3952036453595658,0.47936681326606523,0.4756301962344122,0.7958904082358818,0.25386996904024767,0.23219761061544414,144.68193907156672,0.18741183817560456
271,NSGA3,random_dense,UX,1,734820775,220,1.2411177724801585,0.9068309040250472,1.3952036453595658,0.48002456864995957,0.4756301962344122,0.7762613418780797,0.25333333333333335,0.2321584401230533,142.03944632495165,0.183988920110041
281,NSGA3,random_dense,UX,1,734820775,220,1.2321587633518787,0.9036672867622578,1.3952036453595658,0.479806040280921,0.47721661962229944,0.7880194638749798,0.24923076923076923,0.23241330286280024,143.37948500967119,0.18572472151511812
291,NSGA3,random_dense,UX,1,734820775,220,1.2498891660406655,0.8877164906414344,1.3952036453595658,0.4843110859538031,0.47721661962229944,0.7778071273330207,0.25165562913907286,0.23286058738985815,141.9454988716957,0.18386722651774054
301,NSGA3,random_dense,UX,1,734820775,220,1.2725827334775528,0.8830513674627917,1.3952036453595658,0.48699399290520673,0.47721661962229944,0.7667591026505086,0.2549800796812749,0.23271649516863385,140.6346026756931,0.18216917445037964
311,NSGA3,random_dense,UX,1,734820775,220,1.247041767254384,0.8877164906414344,1.3952036453595658,0.4857801568191772,0.47721661962229944,0.7651510375853154,0.2549800796812749,0.2318144958252415,140.3727957769181,0.18183004634315816
321,NSGA3,random_dense,UX,1,734820775,220,1.2247838479475663,0.9038570678900767,1.3952036453595658,0.4810363411554039,0.4940962027877234,0.7828845018500177,0.254416961130742,0.23181741709407802,142.77377498388134,0.18494012303611573
331,NSGA3,random_dense,UX,1,734820775,220,1.2247838479475663,0.9038570678900767,1.3952036453595658,0.48220496303423116,0.4940962027877234,0.7812240134012717,0.254416961130742,0.23367279006990171,142.52997662798194,0.18462432205697143
341,NSGA3,random_dense,UX,1,734820775,220,1.2131330353765504,0.901276050945023,1.3952036453595658,0.4831792565326143,0.49135703899489563,0.7773234831100458,0.254416961130742,0.2350194321878459,142.12001531270147,0.1840932840838102
351,NSGA3,random_dense,UX,1,734820775,220,1.255002034701582,0.8853709037135641,1.4108980286225252,0.4877361989925109,0.4892158518099031,0.77273728880853,0.2564102564102564,0.23485961901039298,141.20014103803996,0.18290173709590668
361,NSGA3,random_dense,UX,1,734820775,220,1.271901318719408,0.8871500918504337,1.409796056432098,0.48696609831510745,0.4859609873600127,0.7808933203834503,0.26071428571428573,0.23343532622721055,142.21787556415214,0.18422004606755457
371,NSGA3,random_dense,UX,1,734820775,220,1.2358418204009036,0.897269667963435,1.4092839365464944,0.4838581925352074,0.4859609873600127,0.801778176605519,0.2523364485981308,0.233014246180834,145.20317537072856,0.188087014728923
381,NSGA3,random_dense,UX,1,734820775,220,1.2670918204006596,0.897269667963435,1.4007398142623066,0.4849604359535383,0.4859609873600127,0.7868942818552801,0.25471698113207547,0.2315424018923213,143.26136363636363,0.18557171455487517
391,NSGA3,random_dense,UX,1,734820775,220,1.2675334612199902,0.8968280271441043,1.4007398142623066,0.4855908508342718,0.4859609873600127,0.782483371102253,0.25471698113207547,0.23117843360843354,142.80527885235333,0.1849809311558981
401,NSGA3,random_dense,UX,1,734820775,220,1.2614650104744007,0.9032795666200224,1.4007398142623066,0.4836394077095951,0.4859609873600127,0.774097116641725,0.25471698113207547,0.23150173004380725,141.76220986460348,0.18362980552409777
411,NSGA3,random_dense,UX,1,734820775,220,1.2599434732712622,0.9048011038231607,1.4007398142623066,0.48396106357115,0.4859609873600127,0.7665240815935903,0.25471698113207547,0.23123763778459763,140.75816005802704,0.18232922287309203
421,NSGA3,random_dense,UX,1,734820775,220,1.257766877910053,0.9069776991843701,1.4094237972670853,0.4825104705557646,0.4859609873600127,0.7665731221439909,0.25513196480938416,0.23023262914862333,140.5631407156673,0.18207660714464674
431,NSGA3,random_dense,UX,1,734820775,220,1.2760606333687385,0.9043089437255625,1.4065829443951348,0.4843297771924529,0.4859609873600127,0.7664987991383061,0.25513196480938416,0.23153252520964482,140.5629271437782,0.18207633049712205
441,NSGA3,random_dense,UX,1,734820775,220,1.27687313515353,0.8988674553225393,1.3954709063657316,0.48772202179789487,0.4859609873600127,0.7551184549627424,0.2571428571428571,0.23266462224369136,139.12168762088976,0.18020943992343233
451,NSGA3,random_dense,UX,1,734820775,220,1.2723534221674244,0.9072203133169889,1.3954709063657316,0.4841141878108035,0.4859609873600127,0.7561692585048619,0.2576271186440678,0.23319820692933999,139.28062540296582,0.18041531787948942
461,NSGA3,random_dense,UX,1,734820775,220,1.2723534221674244,0.9072203133169889,1.3954709063657316,0.4838899356494047,0.4859609873600127,0.7582310995836292,0.2571428571428571,0.23136055723600588,139.46692053513863,0.18065663281753708
471,NSGA3,random_dense,UX,1,734820775,220,1.272537590478679,0.9070361450057345,1.3954709063657316,0.4842210166564811,0.4859609873600127,0.7494267245513458,0.25513196480938416,0.23236025022003112,138.33877740167634,0.1791953075151248
481,NSGA3,random_dense,UX,1,734820775,220,1.2731644465536074,0.9064092889308057,1.3954709063657316,0.48526882217623357,0.4859609873600127,0.7516239951293628,0.25513196480938416,0.23298541995158947,138.59843246292715,0.17953164826804036
491,NSGA3,random_dense,UX,1,734820775,220,1.2880548549960726,0.8884723401658841,1.3954709063657316,0.49119453697440557,0.48818960968297404,0.7539064349846338,0.25483870967741934,0.23249430371386082,138.8773412314636,0.1798929290563
500,NSGA3,random_dense,UX,1,734820775,220,1.3053052541223151,0.8790344410395805,1.3954709063657316,0.49315434610830555,0.48818960968297404,0.759210763220978,0.25483870967741934,0.2327093031568216,139.5382535460993,0.1807490330908022
1,NSGA2,greedy_multi,UX,1,112486946,179,0.07654478791612222,1.9300054360956092,1.949243161448383,0.023190651590817735,5.371040852233346e-05,0.013120208291593485,0.2,0.11716646248747536,6.83535401561076,0.008854085512449171
11,NSGA2,greedy_multi,UX,1,112486946,217,0.1306043287765386,1.8928501647838967,1.9291183272824128,0.02962415891431876,5.371040852233346e-05,0.021105002202957378,0.20689655172413793,0.09723154871094496,9.026105500539268,0.011691846503289208
21,NSGA2,greedy_multi,UX,1,112486946,218,0.15631600700855808,1.8748998599566693,1.918601746812237,0.03301540236523132,5.371040852233346e-05,0.028300397493257082,0.22580645161290322,0.1220602048149824,10.952367590604466,0.014187004651042053
31,NSGA2,greedy_multi,UX,1,112486946,220,0.20044826400131233,1.8441114766681121,1.9009689538406858,0.03919837446953268,6.645165863305991e-05,0.03558567801306578,0.24324324324324326,0.1391953902719915,12.87246534493875,0.016674177907951747
41,NSGA2,greedy_multi,UX,1,112486946,220,0.250590703292098,1.8052887747440787,1.8753203167211179,0.04762668840178719,6.645165863305991e-05,0.04292075055514342,0.24489795918367346,0.15143539218666402,14.753255963894263,0.019110435186391533
51,NSGA2,greedy_multi,UX,1,112486946,220,0.2565326726790721,1.8019718929595607,1.8734557385089354,0.04843598992254092,6.645165863305991e-05,0.0475679269122422,0.25,0.16131672061254076,15.944684880722116,0.020653736892127093
61,NSGA2,greedy_multi,UX,1,112486946,220,0.26420554474004376,1.7981801806583457,1.8731550080112243,0.04929261950498693,6.645165863305991e-05,0.04932246375573191,0.25,0.1613454067932259,16.39238394584139,0.021233657960934446
71,NSGA2,greedy_multi,UX,1,112486946,220,0.2794549176332494,1.786253638152427,1.865300632265846,0.05207548442550033,6.645165863305991e-05,0.05178934300783983,0.25,0.1681188740563187,17.029255319148934,0.022058620879726598
81,NSGA2,greedy_multi,UX,1,112486946,220,0.290521096736039,1.7767636347212374,1.856671457438465,0.05435540113380736,6.645165863305991e-05,0.053759091159278335,0.25,0.16718575274732617,17.53373629916183,0.02271209365176403
91,NSGA2,greedy_multi,UX,1,112486946,220,0.2974158195460091,1.773027377078907,1.8566193466171674,0.05525747744090381,6.645165863305991e-05,0.05519370746608626,0.25,0.17411504295799402,17.917774822695034,0.023209552879138645
101,NSGA2,greedy_multi,UX,1,112486946,220,0.3048493466940119,1.7692183351967907,1.856434790000938,0.056169213112596546,6.645165863305991e-05,0.05614311701025211,0.25,0.17223996865669064,18.162701482914247,0.023526815392375968
111,NSGA2,greedy_multi,UX,1,112486946,220,0.3048493466940119,1.7692183351967907,1.856414182286793,0.05616920075023822,6.645165863305991e-05,0.05693133723400725,0.25,0.17097952629651575,18.36173033526757,0.023784624786616023
121,NSGA2,greedy_multi,UX,1,112486946,220,0.3048493466940119,1.7692183351967907,1.8562045650713832,0.056170560863166484,6.645165863305991e-05,0.05653304239453163,0.25,0.16993027084742857,18.271050934880723,0.023667164423420626
131,NSGA2,greedy_multi,UX,1,112486946,220,0.30838548787802356,1.7672774221358398,1.8560891050630477,0.056644091918881735,6.645165863305991e-05,0.058787904659397136,0.2549019607843137,0.1733152645959893,18.84294003868472,0.02440795341798539
141,NSGA2,greedy_multi,UX,1,112486946,220,0.30838548787802356,1.7672774221358398,1.8560891050630477,0.05662903350827487,6.645165863305991e-05,0.058799028889596885,0.24561403508771928,0.17031079792621542,18.838402643455836,0.024402075963025696
151,NSGA2,greedy_multi,UX,1,112486946,220,0.30838548787802356,1.7672774221358398,1.856038293007117,0.05663634523565939,6.645165863305991e-05,0.059089211859719576,0.2545454545454545,0.17274587996133886,18.903558188265634,0.02448647433713165
161,NSGA2,greedy_multi,UX,1,112486946,220,0.3107670761249613,1.7664040112584118,1.856038293007117,0.05683782486710764,6.645165863305991e-05,0.06018925538512911,0.25925925925925924,0.17088211911048456,19.186766602192137,0.024853324614238517
171,NSGA2,greedy_multi,UX,1,112486946,220,0.3107670761249613,1.7664040112584118,1.8559920859465084,0.056852526999454076,6.645165863305991e-05,0.059962011657213495,0.25,0.17183297740196365,19.118338974854932,0.024764687791262865
181,NSGA2,greedy_multi,UX,1,112486946,220,0.3107670761249613,1.7664040112584118,1.8559920859465084,0.05683298725617086,6.645165863305991e-05,0.059414020937946156,0.2545454545454545,0.17233292570351724,18.968963571889105,0.024571196336643918
