algorithm,init,crossover,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
NSGA2,random_dense,UX,1,263619445,225.0379548072815,220,0,1.975640370383836,0.605301877613637,1.4485897462463908,0.5427096320629705,0.3622181573506054,0.8274530749103,0.24050632911392406,0.22178143764734545,142.41524822695035,0.18447571013853672
NSGA2,random_dense,UX,2,575137032,238.91608548164368,220,0,2.0076523320429867,0.6277790599836587,1.4403969548426934,0.5315320347709441,0.3927813271860983,0.850126545699026,0.22784810126582278,0.2086552081091724,145.1873428433269,0.1880665062737395
NSGA2,random_dense,UX,3,1328110355,214.135639667511,220,0,1.9204826963431434,0.6531517864638077,1.4277537207746738,0.5289447201639556,0.39592226935263114,0.8171324090695673,0.23076923076923078,0.21011109250224685,141.7483961960026,0.18361191217098782
NSGA2,random_dense,UX,4,1617715427,261.3535668849945,220,0,2.0422582789488257,0.6020336018213004,1.4399989719913902,0.5355292396748967,0.344347294064652,0.8019932949236981,0.2309941520467836,0.2118535278804134,138.7388741134752,0.17971356750450154
NSGA2,random_dense,UX,5,363563807,240.5451226234436,220,0,1.959790534424449,0.6387303366761522,1.4514726228559165,0.5307151862586745,0.37830788475894067,0.8191042237380153,0.23384615384615384,0.21342187762375162,141.59271840747905,0.18341025700450656
NSGA2,greedy_multi,UX,1,112486946,210.5050802230835,220,0,0.3289930958479025,1.753205477514334,1.8478203613379096,0.06013076250866568,6.645165863305991e-05,0.06339009947393556,0.25862068965517243,0.17617929450133113,19.964075596389424,0.025860201549727235
NSGA2,greedy_multi,UX,2,424004533,195.28900742530823,219,1,0.3519878754955321,1.7389401342632858,1.841229433960962,0.0637124578983867,0.0,0.06717487963237366,0.25396825396825395,0.17756580310687808,20.844761002623144,0.02700098575469319
NSGA2,greedy_multi,UX,3,1176977856,246.52077054977417,219,1,0.3340967187396652,1.7509429269251706,1.847587198228432,0.06069070476462212,0.0009170328891362489,0.06461797193298392,0.2553191489361702,0.18016751458809704,20.320926033874155,0.026322443049059785
NSGA2,greedy_multi,UX,4,1466582928,243.1641230583191,219,1,0.31642908674425946,1.759534933136059,1.8477157103054043,0.05861150780005502,5.371040852233346e-05,0.057937414601845115,0.2653061224489796,0.17839803393754713,18.65880938501894,0.02416944220857376
NSGA2,greedy_multi,UX,5,212431308,198.89103603363037,220,0,0.321085940509152,1.7577014634766963,1.8483450965483823,0.05905041622222753,1.3290331726589777e-05,0.0635091863420506,0.2608695652173913,0.18325128498275453,20.018391360412632,0.025930558757011182
NSGA3,random_dense,UX,1,734820775,241.20631456375122,25,0,1.26735575370828,0.9091714414536766,1.3954709063657316,0.47732004648718807,0.48818960968297404,0.75223369907894,0.25483870967741934,0.23038416570529108,138.39223404255318,0.17926455186859222
NSGA3,random_dense,UX,2,1046338362,178.9301519393921,21,0,1.4852358731772561,0.8273143807062283,1.4132765631586413,0.4886210709093778,0.46866451916932017,0.7899045133323502,0.25,0.2192202869412456,141.5100472813239,0.18330317005352836
NSGA3,random_dense,UX,3,1799311685,220.76680970191956,24,0,1.322192080285416,0.8862589004250554,1.4141767203458424,0.4787136026890978,0.48746411972561615,0.7898216471100475,0.25,0.22341138438482241,142.5916814420804,0.18470425057264298
NSGA3,random_dense,UX,4,2088916757,215.33777236938477,29,0,1.3830308866352992,0.8831584594991826,1.417168823810985,0.47935879530296666,0.4777170435737067,0.7635731992279946,0.253125,0.21984869045377634,138.02534238200047,0.17878930360362755
NSGA3,random_dense,UX,5,834765137,262.5882623195648,24,0,1.2431707744516642,0.9156547147755618,1.4303073370715647,0.4692061904371952,0.47997040657690204,0.7834462569374413,0.25555555555555554,0.22792513206232048,141.6373005319149,0.18346800587035608
NSGA3,greedy_multi,UX,1,1745241145,250.89487028121948,22,0,0.26097350190441315,1.8002292297974378,1.8737118459409987,0.04875243026633686,0.0009170328891362489,0.05304506530872254,0.2564102564102564,0.1683910512519391,17.503666989039328,0.022673143768185657
NSGA3,greedy_multi,UX,2,2056758732,196.3060281276703,25,0,0.22229540259270025,1.827853231613409,1.8902485896548942,0.04261412232092135,0.0009170328891362489,0.04629888331488567,0.25,0.1583322699683313,15.776063829787233,0.020435315841693308
NSGA3,greedy_multi,UX,3,662248408,241.06093573570251,20,0,0.22311471323823806,1.8236487503571306,1.8847753346888894,0.04348952102790674,0.0009170328891362489,0.04261118289258258,0.2558139534883721,0.15676340617555068,14.789804964539005,0.019157778451475396
NSGA3,greedy_multi,UX,4,951853480,152.43396973609924,23,0,0.2154558403326613,1.8316726712440659,1.890943674705625,0.0417967163256214,0.0009170328891362489,0.043105256766813836,0.24242424242424243,0.15364972947736613,14.958102065988284,0.019375779878223164
NSGA3,greedy_multi,UX,5,1845185507,144.6223213672638,20,0,0.266609095657162,1.7976030447639433,1.8735017170239892,0.04930336053174019,0.0010455060958268758,0.05102505260900843,0.24390243902439024,0.15254763030364765,16.91241134751773,0.021907268584867523
SPEA2,random_dense,UX,1,807335352,324.46129512786865,220,0,1.3508147323933677,0.9788924549624292,1.4688847600141266,0.4347201694805316,0.6345307875071872,0.9616528984518334,0.22404371584699453,0.18426623092773847,159.4123911992263,0.2064927347140237
SPEA2,random_dense,UX,2,1118852939,289.00784611701965,220,0,1.4228121164889447,0.945139277736313,1.4906463942860033,0.4427934701659923,0.5198207944959471,0.8769729116460923,0.22448979591836735,0.17997811483337545,148.02713571889103,0.19174499445452206
SPEA2,random_dense,UX,3,1871826262,346.52743005752563,220,0,1.1795336144723432,1.0431215392875113,1.478224209093896,0.4250320700112309,0.5875093726878102,0.8374652303201944,0.24148606811145512,0.19584572499189842,145.82115570599612,0.18888750739118668
SPEA2,random_dense,UX,4,13947687,256.2561912536621,220,0,1.2930708199221725,0.9910061955575971,1.4755510051837644,0.43697784910563164,0.5884043864264313,0.8998195290166737,0.23659305993690852,0.19027243430658372,151.16989039329465,0.1958159201985682
SPEA2,random_dense,UX,5,907279714,351.54637598991394,220,0,1.2489430401569401,1.0333284882995653,1.4934462287387622,0.42331051221605454,0.6142970782232968,0.9117481983635667,0.23015873015873015,0.1875625679472509,153.5456802063185,0.19889336814289962
SPEA2,greedy_multi,UX,1,1066449370,338.17321968078613,220,0,0.3069441580162055,1.762208216056276,1.8486307113419715,0.06053729064532065,0.015171516052134893,0.06922959390743555,0.2653061224489796,0.1471294472760512,21.46195196647324,0.027800455915120776
SPEA2,greedy_multi,UX,2,1377966957,234.06534242630005,220,0,0.31976634116149555,1.747138153867954,1.8320415590186307,0.06485542853686498,0.017136312655197855,0.07276101335032889,0.26785714285714285,0.16767364948028515,22.446143617021278,0.02907531556608974
SPEA2,greedy_multi,UX,3,2130940280,336.1347951889038,220,0,0.31089913586524376,1.7549475997824755,1.8398689829880492,0.06385496796017354,0.022808473518496845,0.07285560280846817,0.2727272727272727,0.16954459486002,22.461472437137335,0.02909517155069603
SPEA2,greedy_multi,UX,4,273061705,314.4028627872467,220,0,0.2895969048677355,1.7699159361448615,1.8471342856332398,0.05932450594325805,0.018947600511188024,0.07079474608577893,0.2641509433962264,0.15854229788737795,21.993496131528044,0.028488984626331662
SPEA2,greedy_multi,UX,5,1166393732,313.4020092487335,220,0,0.2633545132600651,1.7974656604970314,1.873345351664708,0.052409002581873795,0.018999133037713993,0.06677553975754255,0.24390243902439024,0.14508324681846055,20.816940683430047,0.02696494907180058
MOEAD_TCHE,random_dense,UX,1,817321534,418.5783383846283,92,124,1.4406568288503858,0.9493752862903179,1.536321325251894,0.42925155264734133,0.3686109686928713,0.729867778685314,0.22297297297297297,0.19836055850935655,129.19960299105765,0.16735699869307985
MOEAD_TCHE,random_dense,UX,2,1128839121,427.5741620063782,95,121,1.3819659903659332,0.9703128955220444,1.5424834360335171,0.42213381987815146,0.40438798950703864,0.7595164095391285,0.21739130434782608,0.19360513469719212,134.7598170959313,0.17455934856985922
MOEAD_TCHE,random_dense,UX,3,1881812444,450.4012231826782,99,118,1.3991447811885447,0.966515070652541,1.542639138997878,0.42067051615607787,0.3951139260329032,0.7567072204249747,0.20333333333333334,0.18868727999762863,133.22827566444587,0.17257548661197653
MOEAD_TCHE,random_dense,UX,4,23933869,392.5506706237793,102,113,1.3759240411364642,0.9465005955513519,1.5242209653245777,0.43258130098611913,0.4091746548011336,0.7713168563060898,0.21323529411764705,0.194987323570759,136.22539459046033,0.17645776501354965
MOEAD_TCHE,random_dense,UX,5,917265896,387.91675424575806,104,111,1.4307356633116664,0.9263989725826127,1.5262568358551358,0.4380568636416604,0.3938955899659681,0.7635508515227681,0.21333333333333335,0.19600694739192684,132.87620192307693,0.17211943254284576
MOEAD_TCHE,greedy_multi,UX,1,611319680,433.3591556549072,63,71,0.2008516220672695,1.8441364307579269,1.9010123779647807,0.03908707219625582,8.860221151074654e-05,0.049623920600718005,0.225,0.15853506938242515,16.432666328942926,0.02128583721365664
MOEAD_TCHE,greedy_multi,UX,2,922837267,411.489253282547,68,121,0.1864710134620332,1.855665881148633,1.9102067003957932,0.036722747848275214,0.0004740218315825162,0.04517395021476296,0.2222222222222222,0.14106584722899018,15.18272841051314,0.01966674664574241
MOEAD_TCHE,greedy_multi,UX,3,1675810590,379.65606355667114,72,118,0.2546150495685504,1.8110273718741072,1.886025557318117,0.04616260535759563,0.0004740218315825162,0.0647024927867623,0.2222222222222222,0.14951489110971808,19.66160608747045,0.025468401667707835
