Group,Mean,Equivalence_Lines
SMSEMOA-random_dense-UX,1.3838303367649485,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
SMSEMOA-random_dense-HUX,1.3838736021224194,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-UX,1.421082791747854,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-HUX,1.422203173800942,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-HUX,1.422779986819728,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-UX,1.4228211900874088,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
SMSEMOA-random_dense-2P,1.4249812491513845,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-HUX,1.431949768663247,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-UX,1.435961364228175,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-random_dense-UX,1.4442939341367989,"['Equivalence_Line_1: SMSEMOA-random_dense-UX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_2: UNSGA3-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_3: NSGA3-random_dense-HUX to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_4: AGEMOEA2-random_dense-HUX to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: AGEMOEA2-random_dense-UX to NSGA2-random_dense-1P', 'Equivalence_Line_6: NSGA2-random_dense-UX to SMSEMOA-greedy_ting-2P', 'Equivalence_Line_7: SMSEMOA-random_dense-1P to NSGA3-greedy_ting-1P', 'Equivalence_Line_8: NSGA2-greedy_ting-HUX to NSGA2-greedy_ting-2P', 'Equivalence_Line_9: NSGA3-greedy_ting-HUX to SPEA2-greedy_ting-UX', 'Equivalence_Line_10: UNSGA3-random_dense-2P to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_11: UNSGA3-greedy_ting-UX to SPEA2-greedy_ting-2P', 'Equivalence_Line_12: SPEA2-random_dense-UX to RVEA-random_dense-UX', 'Equivalence_Line_13: NSGA3-random_dense-1P to RVEA-random_dense-1P', 'Equivalence_Line_14: UNSGA3-random_dense-1P to RVEA-greedy_ting-UX', 'Equivalence_Line_15: NSGA2-random_dense-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_16: SPEA2-random_dense-2P to RVEA-greedy_ting-1P', 'Equivalence_Line_17: AGEMOEA2-greedy_ting-UX to RVEA-greedy_ting-2P', 'Equivalence_Line_18: AGEMOEA2-greedy_ting-2P to NSGA2-greedy_multi-UX', 'Equivalence_Line_19: NSGA2-random_dense-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_20: AGEMOEA2-greedy_ting-1P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_21: SMSEMOA-greedy_ting-UX to NSGA2-greedy_multi-1P', 'Equivalence_Line_22: SPEA2-greedy_ting-UX to SPEA2-greedy_multi-2P', 'Equivalence_Line_23: RVEA-random_dense-UX to NSGA3-greedy_multi-2P', 'Equivalence_Line_24: RVEA-random_dense-HUX to UNSGA3-greedy_multi-2P', 'Equivalence_Line_25: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_26: RVEA-random_dense-1P to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_27: RVEA-greedy_ting-UX to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_28: RVEA-greedy_ting-2P to RVEA-greedy_multi-HUX', 'Equivalence_Line_29: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
