Group,Mean,Equivalence_Lines
NSGA2-random_dense-HUX,0.532365406301462,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-random_dense-UX,0.5303606294417128,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-greedy_ting-HUX,0.4996015043937022,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA2-greedy_ting-UX,0.49901678257571674,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-UX,0.47751848781695283,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-HUX,0.4774057702750159,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-HUX,0.4774011940508867,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
UNSGA3-random_dense-HUX,0.47555175651247983,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
NSGA3-random_dense-UX,0.475014704326688,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
AGEMOEA2-random_dense-UX,0.4740480144944945,"['Equivalence_Line_1: NSGA2-random_dense-HUX to NSGA3-greedy_ting-UX', 'Equivalence_Line_2: NSGA2-greedy_ting-HUX to UNSGA3-greedy_ting-HUX', 'Equivalence_Line_3: UNSGA3-random_dense-UX to SMSEMOA-greedy_ting-1P', 'Equivalence_Line_4: NSGA2-greedy_ting-2P to UNSGA3-greedy_ting-1P', 'Equivalence_Line_5: NSGA2-random_dense-2P to SPEA2-greedy_ting-UX', 'Equivalence_Line_6: AGEMOEA2-greedy_ting-1P to SPEA2-greedy_ting-2P', 'Equivalence_Line_7: SPEA2-random_dense-UX to SMSEMOA-random_dense-1P', 'Equivalence_Line_8: UNSGA3-greedy_ting-2P to RVEA-random_dense-2P', 'Equivalence_Line_9: SMSEMOA-greedy_ting-2P to RVEA-random_dense-HUX', 'Equivalence_Line_10: NSGA3-greedy_ting-2P to RVEA-greedy_ting-HUX', 'Equivalence_Line_11: UNSGA3-greedy_ting-HUX to RVEA-greedy_ting-1P', 'Equivalence_Line_12: AGEMOEA2-random_dense-1P to RVEA-greedy_ting-2P', 'Equivalence_Line_13: NSGA3-greedy_ting-1P to SPEA2-greedy_multi-UX', 'Equivalence_Line_14: UNSGA3-greedy_ting-1P to AGEMOEA2-greedy_multi-HUX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-UX to NSGA3-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-HUX to NSGA2-greedy_multi-1P', 'Equivalence_Line_17: SMSEMOA-random_dense-1P to NSGA3-greedy_multi-2P', 'Equivalence_Line_18: RVEA-random_dense-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_19: RVEA-random_dense-1P to SMSEMOA-greedy_multi-UX', 'Equivalence_Line_20: RVEA-random_dense-UX to SMSEMOA-greedy_multi-HUX', 'Equivalence_Line_21: RVEA-greedy_ting-HUX to SMSEMOA-greedy_multi-2P', 'Equivalence_Line_22: RVEA-greedy_ting-1P to SMSEMOA-greedy_multi-1P', 'Equivalence_Line_23: SPEA2-greedy_multi-HUX to RVEA-greedy_multi-1P']"
